도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,행정동
용마산로10길,주거지 도로,37.5605665,127.0881974,37.5605295,127.0878603,37.560548,127.08802885,29.997295195665178,,,,380760293,,,,,
긴고랑로35길,주거지 도로,37.5605665,127.0881974,37.5596589,127.0883733,37.560112700000005,127.08828535,102.10475080728092,,,,417054211,,,,,
용마산로10길,주거지 도로,37.5605665,127.0881974,37.5605978,127.0881913,37.56058215,127.08819435,3.521694733337369,,,,417054213,,,,,
용마산로12길,주거지 도로,37.5608942,127.0881339,37.5609574,127.0887274,37.5609258,127.08843065,52.783940532990925,,,,380760304,,,,,
용마산로12길,주거지 도로,37.5608942,127.0881339,37.5608302,127.0874415,37.5608622,127.0877877,61.44512518237848,,,,380760304,,,,,
용마산로10길,주거지 도로,37.5608942,127.0881339,37.5605978,127.0881913,37.560745999999995,127.0881626,33.34431473688572,,,,417054213,,,,,
용마산로12길,주거지 도로,37.5608942,127.0881339,37.5611983,127.088075,37.56104625,127.08810445,34.210661993874666,,,,417054216,,,,,
용마산로14길,주거지 도로,37.5611983,127.088075,37.5612704,127.0886679,37.56123435,127.08837145,52.87229772321558,,,,380760292,,,,,
용마산로14길,주거지 도로,37.5611983,127.088075,37.56113,127.08739,37.56116415,127.0877325,60.85486570014326,,,,380760292,,,,,
용마산로12길,주거지 도로,37.5611983,127.088075,37.5608942,127.0881339,37.56104625,127.08810445,34.210661993874666,,,,417054216,,,,,
용마산로14길,주거지 도로,37.5611983,127.088075,37.5615,127.0880165,37.56134915,127.08804575,33.94153135624368,,,,417054218,,,,,
용마산로16길,주거지 도로,37.5621276,127.0878949,37.5622187,127.0884877,37.56217315,127.0881913,53.22432902157735,,,,380760280,,,,,
용마산로16길,주거지 도로,37.5621276,127.0878949,37.56205,127.08721,37.5620888,127.08755245,60.9830852390518,,,,380760280,,,,,
용마산로14길,주거지 도로,37.5621276,127.0878949,37.561799,127.0879585,37.5619633,127.0879267,36.96624821622952,,,,417054218,,,,,
용마산로16길,주거지 도로,37.5621276,127.0878949,37.5624227,127.0878377,37.56227515,127.0878663,33.19874453736144,,,,417054220,,,,,
용마산로18길,주거지 도로,37.5624227,127.0878377,37.5624931,127.0884356,37.5624579,127.08813665,53.279009004179414,,,,380760300,,,,,
용마산로18길,주거지 도로,37.5624227,127.0878377,37.562348,127.0871523,37.56238535,127.087495,60.981716919529525,,,,380760300,,,,,
용마산로16길,주거지 도로,37.5624227,127.0878377,37.5621276,127.0878949,37.56227515,127.0878663,33.19874453736144,,,,417054220,,,,,
용마산로18길,주거지 도로,37.5624227,127.0878377,37.5627457,127.0877751,37.5625842,127.0878064,36.33738440658238,,,,417054222,,,,,
용마산로20길,주거지 도로,37.5627457,127.0877751,37.5628337,127.0883708,37.5627897,127.08807295,53.410642453561366,,,,380760299,,,,,
용마산로20길,주거지 도로,37.5627457,127.0877751,37.56267,127.08709,37.562707849999995,127.08743255,60.97051342338091,,,,380760299,,,,,
용마산로18길,주거지 도로,37.5627457,127.0877751,37.5624227,127.0878377,37.5625842,127.0878064,36.33738440658238,,,,417054222,,,,,
용마산로20길,주거지 도로,37.5627457,127.0877751,37.5630417,127.0877177,37.5628937,127.0877464,33.30033023553836,,,,417054224,,,,,
용마산로22길,주거지 도로,37.5630417,127.0877177,37.5635889,127.0876117,37.5633153,127.0876647,61.559097584956795,,,,380760290,,,,,
용마산로8가길,주거지 도로,37.5630417,127.0877177,37.563119,127.0883166,37.56308035,127.08801715,53.48369198413649,,,,380760297,,,,,
용마산로20길,주거지 도로,37.5630417,127.0877177,37.5627457,127.0877751,37.5628937,127.0877464,33.30033023553836,,,,417054224,,,,,
용마산로8가길,주거지 도로,37.5617144,127.0885835,37.5622187,127.0884877,37.56196655,127.0885356,56.707900368597,,,,417050211,,,,,
용마산로8가길,주거지 도로,37.5617144,127.0885835,37.5617582,127.0889458,37.5617363,127.08876465,32.303825645621096,,,,417059443,,,,,
용마산로8가길,주거지 도로,37.5617144,127.0885835,37.5612704,127.0886679,37.5614924,127.0886257,49.92796999220223,,,,417050211,,,,,
용마산로8가길,주거지 도로,37.5617129,127.0893366,37.5617582,127.0889458,37.56173555,127.0891412,42.65546383605589,,,,417059443,,,,,
긴고랑로39길,주거지 도로,37.5599688,127.0915166,37.5596651,127.091265,37.55981695,127.0913908,40.40118018656734,,,,238271355,,,,,
긴고랑로39길,주거지 도로,37.5599688,127.0915166,37.5599497,127.0916265,37.55995925,127.09157155,9.917337541440162,,,,380760318,,,,,
용마산로8나길,주거지 도로,37.5599688,127.0915166,37.5602716,127.0905625,37.5601202,127.09103955,90.5895859556775,,,,417059444,,,,,
능동로44길,주거지 도로,37.5601466,127.0839909,37.5603363,127.0834491,37.56024145000001,127.08372,52.20877056894831,,,,380764180,,,True,,
긴고랑로22길,주거지 도로,37.5601466,127.0839909,37.5606438,127.0842583,37.5603952,127.0841246,60.10086921264587,,,,380764206,,,,,
천호대로111길,주거지 도로,37.5601466,127.0839909,37.5588016,127.0832811,37.5594741,127.083636,162.1171839438284,,,,417059448,,,,,
긴고랑로20길,주거지 도로,37.5612886,127.0841038,37.5608303,127.0837704,37.56105945,127.0839371,58.90603031680946,,,,417059449,,,,,
능동로44길,주거지 도로,37.5603363,127.0834491,37.5603543,127.0833995,37.5603453,127.0834243,4.808393020507031,,,,380764180,,,True,,
긴고랑로20길,주거지 도로,37.5603363,127.0834491,37.5608303,127.0837704,37.560583300000005,127.08360975,61.80154332686739,,,,417059449,,,,,
긴고랑로16길,주거지 도로,37.5612461,127.0825394,37.5607551,127.0822584,37.5610006,127.0823989,59.95282341152093,,,,380764203,,,,,
긴고랑로16길,주거지 도로,37.5612461,127.0825394,37.5619565,127.0829482,37.5616013,127.0827438,86.82340450151497,,,,380764203,,,,,
능동로46길,주거지 도로,37.5612461,127.0825394,37.5608303,127.0837704,37.5610382,127.0831549,118.0365704646236,,,,417059450,,,,,
긴고랑로20길,주거지 도로,37.5608303,127.0837704,37.5603363,127.0834491,37.560583300000005,127.08360975,61.80154332686739,,,,417059449,,,,,
긴고랑로20길,주거지 도로,37.5608303,127.0837704,37.5612886,127.0841038,37.56105945,127.0839371,58.90603031680946,,,,417059449,,,,,
능동로46길,주거지 도로,37.5608303,127.0837704,37.5612461,127.0825394,37.5610382,127.0831549,118.03657046462362,,,,417059450,,,,,
