,시점_위도,시점_경도,종점_위도,종점_경도,길이
82,37.514378786536,127.05291833469,37.515335610642,127.053411729418,150
83,37.5178968306498,127.061849678489,37.518633091547,127.060709041508,145
84,37.5098344702817,127.031860507109,37.5102974954907,127.031864323279,90
85,37.5155562421702,127.029649316304,37.5156103263369,127.029191455592,60
86,37.5122184281891,127.031221781311,37.5119532649951,127.030870019175,60
87,37.513219955786,127.035770786374,37.5133383963649,127.036202582773,70
88,37.5129362396255,127.031964981107,37.5120089769516,127.032765953949,130
89,37.5206217657868,127.04505655428,37.5216951404856,127.045500413098,60
90,37.5282696741441,127.048199556431,37.5284780233551,127.048327982849,55
91,37.5036443090517,127.029373742289,37.5042070691769,127.029765274799,100
92,37.5056300046993,127.029494630464,37.5052791333217,127.029574339319,80
93,37.5033220002485,127.034447606469,37.5034802870432,127.035127040048,100
94,37.503106707968,127.033017203918,37.5026847792181,127.033294776162,60
95,37.4854101563589,127.034775756836,37.485440479619,127.034913826512,30
96,37.5095860766998,127.030790776271,37.509495572388,127.030957001889,50
97,37.5179439234854,127.038615211138,37.5181145575528,127.039481096172,100
98,37.5110826369982,127.049396251711,37.5112942657354,127.04986600998,70
99,37.4641310530579,127.106762083418,37.4642840140808,127.106696288036,30
100,37.5195029758336,127.026318277671,37.5196840123444,127.026205900653,70
101,37.4714960885035,127.094495808084,37.4726550843713,127.09580546288,90
102,37.5599713242202,127.018046356659,37.5599823683376,127.019422404394,305
103,37.5652019304225,127.023852244339,37.5633422415693,127.024451759871,105
104,37.5503044782966,127.012857760279,37.548274168646,127.011074083496,155
105,37.5349979602561,127.008639783691,37.5347647400939,127.01027850691,44
106,37.5455293912538,127.021869551034,37.5466786700567,127.023005222053,5
107,37.5460598514009,127.013847173899,37.544859529316,127.016067891193,135
108,37.5408516354883,127.012951410224,37.5404670198709,127.012756271869,30
109,37.5557032968507,127.022758334778,37.5560337027167,127.022232627725,40
110,37.5566654559853,127.027875843981,37.556602469483,127.027520677046,40
111,37.5552686461713,127.033405300099,37.5543710515072,127.032836890544,350
112,37.5632479494609,127.027533987194,37.5629844960873,127.026759027395,50
113,37.5591982283344,127.023859158358,37.5615293048656,127.024651500492,330
114,37.5653731664424,127.088388565322,37.5668797092524,127.08852504225,76
115,37.5518329098888,127.109741717939,37.5510729137918,127.110615495296,140
116,37.5502913480309,127.111233695078,37.5494236463188,127.109930112048,140
117,37.5916812463359,127.045596430584,37.5897100243205,127.047053681935,160
118,37.5868931669239,127.050316634557,37.5869711119619,127.050083225202,20
119,37.5888074156773,127.057423964452,37.5889254604136,127.056835063815,40
120,37.5735347545493,127.06085874425,37.5730318293454,127.061013758519,15
121,37.5809978555655,127.087176645624,37.580926444595,127.087733678026,10
122,37.5989176853414,127.082800133817,37.5983951273722,127.082776340879,50
123,37.6004678960039,127.112843796305,37.6046950906389,127.113293207203,230
124,37.5957670040685,127.020835694762,37.5963477731105,127.021395352183,80
125,37.6113247609887,127.020849661284,37.6141052663502,127.015871658021,200
126,37.5944725333435,127.012706037821,37.5958756496148,127.008710342034,116
127,37.6492704434076,127.019690507903,37.6486953191213,127.019849449907,26
128,37.6491643645203,127.022401551192,37.6478482598601,127.022126710807,36
129,37.6228595616596,127.032133873521,37.6225755045054,127.031711575173,20
130,37.616442424527,127.009121176859,37.6169493934888,127.00812256797,300
131,37.627201322889,127.015716753706,37.6274161618297,127.016709945659,70
132,37.6495855676262,127.030121107218,37.6496449235716,127.030544820248,20
133,37.6482948719595,127.033276949967,37.6482435494519,127.032835682303,50
134,37.6491019267022,127.027510920171,37.6489815490715,127.027921076558,30
135,37.6549476920867,127.018733737519,37.655368428347,127.018874932653,37
136,37.6516832255819,127.037682954015,37.6517787582999,127.037875191961,18
137,37.6479985931598,127.030403863726,37.6477763567433,127.030612269613,26
138,37.6499814851783,127.027430789794,37.6505337910961,127.026630064889,110
139,37.6880579973954,127.042083050817,37.6888812509572,127.04274925877,110
140,37.6425124820806,127.03904421653,37.6437076225853,127.0393605157,125
141,37.6466813936931,127.039138407737,37.6467195207443,127.040690571344,200
142,37.6618305165477,127.07985763967,37.6612906377296,127.080799772038,150
143,37.6665914375308,127.069690193147,37.6672868750291,127.068819349511,120
