도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
봉은사로20길,주거지 도로,37.5040323,127.0334798,37.5044613,127.0326862,37.504246800000004,127.033083,84.74365088368002,,,,239954365,,,,
논현로99길,주거지 도로,37.5034661,127.0337318,37.5037225,127.034624,37.5035943,127.0341779,83.70824847965535,,,,117790055,,,,
봉은사로20길,주거지 도로,37.5034661,127.0337318,37.5040323,127.0334798,37.5037492,127.0336058,66.76785153183879,,,,239954365,,,,
논현로99길,주거지 도로,37.5034661,127.0337318,37.5032076,127.0328883,37.50333685,127.03331005,79.76666447528748,,,,117790055,,,,
학동로20길,주거지 도로,37.5120702,127.0284505,37.512515,127.0282224,37.512292599999995,127.02833645000001,53.39497020549453,,,,117792363,,,,
학동로20길,주거지 도로,37.5120702,127.0284505,37.5119704,127.0285309,37.5120203,127.0284907,13.169617240316024,,,,117792363,,,,
학동로6길,주거지 도로,37.5100415,127.025357,37.5104457,127.0247233,37.510243599999995,127.02504015,71.72417777716544,,,,417723812,,,,
학동로6길,주거지 도로,37.5100415,127.025357,37.5097344,127.0258466,37.50988795,127.0256018,55.05504838526411,,,,417723812,,,,
강남대로126길,주거지 도로,37.5100415,127.025357,37.5108993,127.0262599,37.5104704,127.02580845,124.25967131862181,,,,117792354,,,True,
강남대로126길,주거지 도로,37.5100415,127.025357,37.5095517,127.0237409,37.5097966,127.02454895,152.61491436593573,,,,117792381,,,,
봉은사로21길,주거지 도로,37.5065993,127.0314752,37.5071931,127.0311801,37.5068962,127.03132765000001,70.97346407423798,,,,117792380,,,,
봉은사로22길,주거지 도로,37.5065993,127.0314752,37.5058072,127.0318183,37.50620325,127.03164675,93.13228419869006,,,,239954364,,,,
봉은사로7길,주거지 도로,37.5055191,127.0277835,37.5060842,127.0275352,37.505801649999995,127.02765935,66.54418626233132,,,,117792342,,,,
봉은사로7길,주거지 도로,37.5055191,127.0277835,37.5054321,127.0278284,37.5054756,127.02780595,10.453349098323148,,,,117792342,,,,
학동로20길,주거지 도로,37.5103294,127.0272218,37.5111426,127.0280285,37.510736,127.02762515,115.06268621699068,,,,117792350,,,,
학동로20길,주거지 도로,37.5103294,127.0272218,37.5094337,127.0263194,37.50988155,127.0267706,127.49607336398711,,,,117792350,,,,
학동로12길,주거지 도로,37.5103294,127.0272218,37.509878,127.0279398,37.5101037,127.02758080000001,80.82566505508387,,,,417635421,,,True,
봉은사로1길,주거지 도로,37.5047669,127.0252984,37.505331,127.0250328,37.50504895,127.02516560000001,66.95785966742721,,,,417723810,,,,
논현로123길,주거지 도로,37.5115979,127.0301322,37.5113844,127.0294527,37.51149115,127.02979245,64.46476079828764,,,,117792344,,,,
학동로26길,주거지 도로,37.5115979,127.0301322,37.5111878,127.0302554,37.51139285,127.0301938,46.87798302763545,,,,117792369,,,,
학동로26길,주거지 도로,37.5115979,127.0301322,37.5120084,127.0299543,37.51180315,127.03004325,48.26734629696189,,,,117792369,,,,
논현로123길,주거지 도로,37.5115979,127.0301322,37.5118274,127.0308245,37.51171265,127.03047835,66.1835038578839,,,,117792344,,,,
논현로113길,주거지 도로,37.5080185,127.0307871,37.5084194,127.0321688,37.50821895,127.03147795,129.77275097094355,,,,117792371,,,,
논현로113길,주거지 도로,37.5080185,127.0307871,37.5068894,127.0295307,37.50745395,127.0301589,167.4664835584988,,,,117792371,,,,
봉은사로21길,주거지 도로,37.5080185,127.0307871,37.5083266,127.030626,37.50817255,127.03070654999999,37.08939172160494,,,,117792380,,,,
봉은사로21길,주거지 도로,37.5080185,127.0307871,37.5076641,127.0309514,37.507841299999995,127.03086925,41.987943919235796,,,,117792380,,,,
봉은사로13길,주거지 도로,37.5080293,127.0298847,37.5073934,127.0296935,37.507711349999994,127.02978909999999,72.69247592348843,,,,117792348,,,,
논현로115길,주거지 도로,37.5080293,127.0298847,37.5083266,127.030626,37.50817795,127.03025535,73.26973281104362,,,,117792389,,,,
논현로115길,주거지 도로,37.5080293,127.0298847,37.5080224,127.0291922,37.508025849999996,127.02953844999999,61.08851776643385,,,,117792389,,,,
논현로145길,주거지 도로,37.5156851,127.024509,37.5155573,127.0236483,37.5156212,127.02407865,77.32280615004927,,,,417635410,,,,
논현로145길,주거지 도로,37.5156851,127.024509,37.516051,127.0249875,37.515868049999995,127.02474824999999,58.62642250919379,,,,417635410,,,,
논현로149길,주거지 도로,37.5156851,127.024509,37.5167662,127.0233301,37.516225649999996,127.02391954999999,158.9425113097979,,,,561151894,,,,
강남대로126길,주거지 도로,37.5117454,127.0274131,37.5120702,127.0284505,37.5119078,127.0279318,98.37143996510532,,,,117792354,,,True,
학동로18길,주거지 도로,37.5117454,127.0274131,37.5122156,127.0271791,37.5119805,127.0272961,56.2102892209236,,,,117792358,,,True,
학동로2길,주거지 도로,37.5093574,127.0231274,37.5098753,127.022873,37.50961635,127.02300020000001,61.805354323810114,,,,117792360,,,,
학동로2길,주거지 도로,37.5093574,127.0231274,37.5095517,127.0237409,37.50945455,127.02343415000001,58.26782258849507,,,,702893812,,,,
학동로2길,주거지 도로,37.5093574,127.0231274,37.5076753,127.0239221,37.50851635,127.02352475,199.74706918661457,,,,117792360,,,,
학동로26길,주거지 도로,37.5084323,127.0277826,37.5094465,127.0286859,37.5089394,127.02823425,138.0813127950226,,,,117792362,,,,
논현로115길,주거지 도로,37.5084323,127.0277826,37.5081631,127.0283825,37.5082977,127.02808255,62.19692518353985,,,,117792389,,,,
논현로115길,주거지 도로,37.5084323,127.0277826,37.5084177,127.0270662,37.508425,127.0274244,63.220822479340356,,,,117792389,,,,
논현로121길,주거지 도로,37.5108714,127.0308315,37.5111843,127.0311102,37.51102785,127.03097085,42.6010016110582,,,,117792346,,,,
봉은사로25길,주거지 도로,37.5108714,127.0308315,37.5105253,127.031437,37.51069835,127.03113425000001,65.82895952160602,,,,417723815,,,,
논현로121길,주거지 도로,37.5108714,127.0308315,37.509967,127.0300165,37.5104192,127.03042400000001,123.6209060798891,,,,117792393,,,,
봉은사로25길,주거지 도로,37.5108714,127.0308315,37.5111878,127.0302554,37.5110296,127.03054345000001,61.811869556150214,,,,417723815,,,,
학동로12길,주거지 도로,37.5108993,127.0262599,37.5106089,127.0267479,37.5107541,127.0265039,53.809584372930836,,,,417635421,,,True,
강남대로126길,주거지 도로,37.5108993,127.0262599,37.5117454,127.0274131,37.51132235,127.0268365,142.59581979040945,,,,117792354,,,True,
봉은사로7길,주거지 도로,37.506902,127.0271492,37.5065043,127.0273312,37.50670315,127.0272402,47.04617970200306,,,,117792342,,,,
강남대로116길,주거지 도로,37.506902,127.0271492,37.5066589,127.0262926,37.506780449999994,127.0267209,80.24953919784527,,,,282212926,,,,
봉은사로7길,주거지 도로,37.506902,127.0271492,37.5073943,127.02711,37.50714815,127.0271296,55.03546434728274,,,,117792342,,,,
학동로12길,주거지 도로,37.5106089,127.0267479,37.5103294,127.0272218,37.510469150000006,127.02698485,52.08800297319227,,,,417635421,,,True,
강남대로124길,주거지 도로,37.5106089,127.0267479,37.5097344,127.0258466,37.510171650000004,127.02629725,125.64754219908089,,,,117792394,,,,
강남대로124길,주거지 도로,37.5106089,127.0267479,37.511444,127.0275573,37.51102645,127.0271526,117.13322397903374,,,,117792394,,,,
논현로123길,주거지 도로,37.5120776,127.031575,37.5118274,127.0308245,37.5119525,127.03119975,71.80496109240234,,,,117792344,,,,
논현로124길,주거지 도로,37.5120776,127.031575,37.5123697,127.0324996,37.512223649999996,127.0320373,87.80656040865007,,,,192728189,,,,
봉은사로7길,주거지 도로,37.5073943,127.02711,37.5079121,127.0270716,37.5076532,127.0270908,57.676360622680185,,,,117792342,,,,
강남대로118길,주거지 도로,37.5073943,127.02711,37.5071061,127.0260796,37.5072502,127.0265948,96.37405366302293,,,,417726317,,,,
강남대로118길,주거지 도로,37.5073943,127.02711,37.5071504,127.0283669,37.50727235,127.02773844999999,114.13801224567263,,,,417726317,,,,
봉은사로7길,주거지 도로,37.5073943,127.02711,37.506902,127.0271492,37.50714815,127.0271296,55.03546434728274,,,,117792342,,,,
봉은사로1길,주거지 도로,37.5057486,127.0248355,37.505331,127.0250328,37.505539799999994,127.02493415,49.58943343449384,,,,417723810,,,,
봉은사로1길,주거지 도로,37.5057486,127.0248355,37.5061456,127.0246358,37.5059471,127.02473565,47.52935097817046,,,,417723810,,,,
강남대로114길,주거지 도로,37.5057486,127.0248355,37.506093,127.0259744,37.5059208,127.02540495,107.53163624439324,,,,117792352,,,,
논현로127길,주거지 도로,37.5130429,127.0302641,37.5132732,127.03103,37.51315805,127.03064705,72.24440968906133,,,,117792379,,,,
논현로127길,주거지 도로,37.5130429,127.0302641,37.5129327,127.0298988,37.512987800000005,127.03008145,34.47151629951061,,,,117792379,,,,
학동로28길,주거지 도로,37.5130429,127.0302641,37.5136351,127.0299577,37.513339,127.0301109,71.1795591131905,,,,306803379,,,,
학동로28길,주거지 도로,37.5130429,127.0302641,37.5118274,127.0308245,37.51243515,127.0305443,143.91309021209352,,,,417723814,,,,
학동로6길,주거지 도로,37.5097344,127.0258466,37.5100415,127.025357,37.50988795,127.0256018,55.05504838526411,,,,417723812,,,,
학동로6길,주거지 도로,37.5097344,127.0258466,37.5094337,127.0263194,37.50958405,127.026083,53.45263150541203,,,,417723812,,,,
강남대로124길,주거지 도로,37.5097344,127.0258466,37.5106089,127.0267479,37.510171650000004,127.02629725,125.64754219908089,,,,117792394,,,,
강남대로124길,주거지 도로,37.5097344,127.0258466,37.5093139,127.0254062,37.509524150000004,127.0256264,60.92401815946518,,,,379470587,,,,
봉은사로7길,주거지 도로,37.5084177,127.0270662,37.5079121,127.0270716,37.5081649,127.02706889999999,56.22225207792153,,,,117792342,,,,
봉은사로7길,주거지 도로,37.5084177,127.0270662,37.5089118,127.026939,37.50866475,127.0270026,56.455328142443065,,,,117792342,,,,
논현로115길,주거지 도로,37.5084177,127.0270662,37.5084323,127.0277826,37.508425,127.0274244,63.220822479340356,,,,117792389,,,,
봉은사로11길,주거지 도로,37.5080264,127.0286222,37.5076284,127.0284892,37.5078274,127.0285557,45.78420145798602,,,,117792366,,,,
논현로115길,주거지 도로,37.5080264,127.0286222,37.5081631,127.0283825,37.50809475,127.02850235,26.04018384669016,,,,117792389,,,,
논현로115길,주거지 도로,37.5080264,127.0286222,37.5080224,127.0291922,37.5080244,127.02890719999999,50.41223000721459,,,,117792389,,,,
학동로6길,주거지 도로,37.5094337,127.0263194,37.5097344,127.0258466,37.50958405,127.026083,53.45263150541203,,,,417723812,,,,
학동로20길,주거지 도로,37.5094337,127.0263194,37.5103294,127.0272218,37.50988155,127.0267706,127.49607336398711,,,,117792350,,,,
학동로6길,주거지 도로,37.5094337,127.0263194,37.5089118,127.026939,37.509172750000005,127.0266292,80.75388740895585,,,,417723812,,,,
학동로6길,주거지 도로,37.5104457,127.0247233,37.5100415,127.025357,37.510243599999995,127.02504015,71.72417777716544,,,,417723812,,,,
학동로6길,주거지 도로,37.5104457,127.0247233,37.5116831,127.0234891,37.511064399999995,127.0241062,179.2053280064189,,,,417723812,,,,
강남대로128길,주거지 도로,37.5104457,127.0247233,37.5100561,127.023491,37.5102509,127.02410715,117.00998547512339,,,,805827654,,,,
학동로20길,주거지 도로,37.5119704,127.0285309,37.5120702,127.0284505,37.5120203,127.0284907,13.169617240316024,,,,117792363,,,,
학동로20길,주거지 도로,37.5119704,127.0285309,37.5113844,127.0294527,37.511677399999996,127.0289918,104.1944556842412,,,,117792363,,,,
학동로20길,주거지 도로,37.5119704,127.0285309,37.5111426,127.0280285,37.5115565,127.02827970000001,102.26966959609119,,,,117792350,,,,
논현로127길,주거지 도로,37.5126373,127.0288937,37.5126512,127.0289411,37.51264425,127.0289174,4.457332541988676,,,,117792379,,,,
논현로119길,주거지 도로,37.5105253,127.031437,37.5107757,127.0322631,37.5106505,127.03185005,78.00417279772302,,,,270807369,,,,
봉은사로25길,주거지 도로,37.5105253,127.031437,37.5097477,127.031798,37.5101365,127.0316175,92.14207079102906,,,,417723815,,,,
봉은사로25길,주거지 도로,37.5105253,127.031437,37.5108714,127.0308315,37.51069835,127.03113425000001,65.82895952160602,,,,417723815,,,,
논현로119길,주거지 도로,37.5105253,127.031437,37.5096177,127.0306218,37.510071499999995,127.0310294,123.92365574708228,,,,270807369,,,,
논현로135길,주거지 도로,37.5151041,127.0277925,37.5149588,127.02734,37.51503145,127.02756625,43.05644405990138,,,,117793347,,,True,
학동로23길,주거지 도로,37.5151041,127.0277925,37.5161268,127.0271888,37.51561545,127.02749065,125.56726896460252,,,,417718812,,,,
학동로23길,주거지 도로,37.5151041,127.0277925,37.5140474,127.0282807,37.514575750000006,127.02803660000001,125.14112959784644,,,,417718812,,,,
학동로26길,주거지 도로,37.5102877,127.029441,37.5109354,127.030027,37.51061155,127.029734,88.64909530109736,,,,117792362,,,,
학동로18길,주거지 도로,37.5102877,127.029441,37.5106831,127.0287662,37.5104854,127.02910360000001,74.0026891178439,,,,117792358,,,True,
학동로26길,주거지 도로,37.5102877,127.029441,37.5094465,127.0286859,37.5098671,127.02906345,114.82726023182421,,,,117792362,,,,
학동로26길,주거지 도로,37.5094465,127.0286859,37.5084323,127.0277826,37.5089394,127.02823425,138.0813127950226,,,,117792362,,,,
학동로26길,주거지 도로,37.5094465,127.0286859,37.5102877,127.029441,37.5098671,127.02906345,114.82726023182421,,,,117792362,,,,
봉은사로21길,주거지 도로,37.5094465,127.0286859,37.5091219,127.0292472,37.509284199999996,127.02896655,61.27002205127809,,,,417723818,,,,
봉은사로21길,주거지 도로,37.5094465,127.0286859,37.509878,127.0279398,37.509662250000005,127.02831284999999,81.46811295474362,,,,417723818,,,,
학동로2길,주거지 도로,37.5098753,127.022873,37.5093574,127.0231274,37.50961635,127.02300020000001,61.805354323810114,,,,117792360,,,,
학동로2길,주거지 도로,37.5098753,127.022873,37.5108464,127.0224033,37.51036085,127.02263815,115.65656110141326,,,,117792360,,,,
강남대로128길,주거지 도로,37.5098753,127.022873,37.5100561,127.023491,37.509965699999995,127.023182,58.09994448211558,,,,805827654,,,,
강남대로128길,주거지 도로,37.5098753,127.022873,37.5096534,127.0221677,37.50976435,127.02252035000001,66.92644970056655,,,,805827654,,,,
논현로123길,주거지 도로,37.5118274,127.0308245,37.5120776,127.031575,37.5119525,127.03119975,71.80496109240234,,,,117792344,,,,
학동로28길,주거지 도로,37.5118274,127.0308245,37.5111843,127.0311102,37.51150585,127.03096735,75.81980169482121,,,,417723814,,,,
논현로123길,주거지 도로,37.5118274,127.0308245,37.5115979,127.0301322,37.51171265,127.03047835,66.1835038578839,,,,117792344,,,,
학동로28길,주거지 도로,37.5118274,127.0308245,37.5130429,127.0302641,37.51243515,127.0305443,143.91309021209352,,,,417723814,,,,
학동로20길,주거지 도로,37.5111426,127.0280285,37.5103294,127.0272218,37.510736,127.02762515,115.06268621699068,,,,117792350,,,,
학동로18길,주거지 도로,37.5111426,127.0280285,37.511444,127.0275573,37.5112933,127.02779290000001,53.39067922938996,,,,117792358,,,True,
학동로20길,주거지 도로,37.5111426,127.0280285,37.5119704,127.0285309,37.5115565,127.02827970000001,102.26966959609119,,,,117792350,,,,
강남대로146길,주거지 도로,37.5148314,127.0212443,37.5147619,127.0208722,37.51479665,127.02105825000001,33.71664340576982,,,,220545608,,,True,
학동로3길,주거지 도로,37.5148314,127.0212443,37.5139608,127.0216232,37.5143961,127.02143375,102.41247304170314,,,,117793349,,,True,
논현로121길,주거지 도로,37.5091219,127.0292472,37.5081631,127.0283825,37.50864249999999,127.02881485,131.09147700607778,,,,117792393,,,,
논현로121길,주거지 도로,37.5091219,127.0292472,37.509967,127.0300165,37.50954445,127.02963185,115.90974081289171,,,,117792393,,,,
봉은사로21길,주거지 도로,37.5091219,127.0292472,37.5087713,127.0298695,37.5089466,127.02955835,67.326339376719,,,,417723818,,,,
봉은사로21길,주거지 도로,37.5091219,127.0292472,37.5094465,127.0286859,37.509284199999996,127.02896655,61.27002205127809,,,,417723818,,,,
봉은사로11길,주거지 도로,37.5071504,127.0283669,37.5076284,127.0284892,37.5073894,127.02842805,54.23498430717351,,,,117792366,,,,
봉은사로11길,주거지 도로,37.5071504,127.0283669,37.506857,127.0284951,37.5070037,127.028431,34.52891430718589,,,,417726315,,,,
강남대로118길,주거지 도로,37.5071504,127.0283669,37.5073943,127.02711,37.50727235,127.02773844999999,114.13801224567263,,,,417726317,,,,
강남대로118길,주거지 도로,37.5071504,127.0283669,37.5068894,127.0295307,37.5070199,127.0289488,106.6807812428964,,,,417726317,,,,
학동로18길,주거지 도로,37.509967,127.0300165,37.5102877,127.029441,37.510127350000005,127.02972875,62.035750194677235,,,,117792358,,,True,
논현로121길,주거지 도로,37.509967,127.0300165,37.5091219,127.0292472,37.50954445,127.02963185,115.90974081289171,,,,117792393,,,,
논현로121길,주거지 도로,37.509967,127.0300165,37.5108714,127.0308315,37.5104192,127.03042400000001,123.6209060798891,,,,117792393,,,,
학동로12길,주거지 도로,37.511345,127.0256356,37.5108993,127.0262599,37.51112215,127.02594775,74.08364224011021,,,,417635421,,,True,
강남대로128길,주거지 도로,37.511345,127.0256356,37.5108223,127.0251108,37.51108365,127.02537319999999,74.30572572573288,,,,417723808,,,True,
논현로127길,주거지 도로,37.5132732,127.03103,37.5130429,127.0302641,37.51315805,127.03064705,72.24440968906133,,,,117792379,,,,
논현로128길,주거지 도로,37.5132732,127.03103,37.5135637,127.0319321,37.51341845,127.03148105,85.87326453679871,,,,417671904,,,,
논현로115길,주거지 도로,37.5081631,127.0283825,37.5080264,127.0286222,37.50809475,127.02850235,26.04018384669016,,,,117792389,,,,
논현로115길,주거지 도로,37.5081631,127.0283825,37.5084323,127.0277826,37.5082977,127.02808255,62.19692518353985,,,,117792389,,,,
논현로121길,주거지 도로,37.5081631,127.0283825,37.5091219,127.0292472,37.50864249999999,127.02881485,131.09147700607778,,,,117792393,,,,
학동로26길,주거지 도로,37.5128357,127.0295722,37.5120084,127.0299543,37.51242205,127.02976325,97.97093110977315,,,,117792369,,,,
논현로127길,주거지 도로,37.5128357,127.0295722,37.5129327,127.0298988,37.5128842,127.0297355,30.75974537893342,,,,117792379,,,,
논현로127길,주거지 도로,37.5128357,127.0295722,37.5126512,127.0289411,37.51274345,127.02925665000001,59.32447286535625,,,,117792379,,,,
봉은사로7길,주거지 도로,37.5079121,127.0270716,37.5084177,127.0270662,37.5081649,127.02706889999999,56.22225207792153,,,,117792342,,,,
봉은사로7길,주거지 도로,37.5079121,127.0270716,37.5073943,127.02711,37.5076532,127.0270908,57.676360622680185,,,,117792342,,,,
강남대로120길,주거지 도로,37.5079121,127.0270716,37.5075529,127.0258769,37.5077325,127.02647425,112.6971841623077,,,,282212924,,,,
강남대로120길,주거지 도로,37.5079121,127.0270716,37.5076284,127.0284892,37.50777025,127.0277804,128.9612454484319,,,,117792375,,,,
학동로18길,주거지 도로,37.5122156,127.0271791,37.5127407,127.0269464,37.51247815,127.02706275,61.89089913105889,,,,117792358,,,True,
강남대로128길,주거지 도로,37.5122156,127.0271791,37.511345,127.0256356,37.5117803,127.02640735,172.988234924089,,,,417723808,,,True,
봉은사로13길,주거지 도로,37.5073934,127.0296935,37.5068894,127.0295307,37.507141399999995,127.0296121,57.85293078522363,,,,117792348,,,,
봉은사로13길,주거지 도로,37.5073934,127.0296935,37.5080293,127.0298847,37.507711349999994,127.02978909999999,72.69247592348843,,,,117792348,,,,
강남대로120길,주거지 도로,37.5073934,127.0296935,37.5076284,127.0284892,37.5075109,127.02909134999999,109.39574633026913,,,,117792375,,,,
봉은사로21길,주거지 도로,37.5083266,127.030626,37.5080185,127.0307871,37.50817255,127.03070654999999,37.08939172160494,,,,117792380,,,,
논현로115길,주거지 도로,37.5083266,127.030626,37.5086761,127.0314813,37.50850135,127.03105364999999,84.86468533832739,,,,117792389,,,,
논현로115길,주거지 도로,37.5083266,127.030626,37.5080293,127.0298847,37.50817795,127.03025535,73.26973281104362,,,,117792389,,,,
봉은사로21길,주거지 도로,37.5083266,127.030626,37.5085236,127.0303091,37.5084251,127.03046755,35.513483453731155,,,,417723818,,,,
논현로117길,주거지 도로,37.5097477,127.031798,37.5099943,127.0326308,37.509871000000004,127.0322144,78.40844587932867,,,,379526751,,,,
봉은사로25길,주거지 도로,37.5097477,127.031798,37.5105253,127.031437,37.5101365,127.0316175,92.14207079102906,,,,417723815,,,,
논현로117길,주거지 도로,37.5097477,127.031798,37.5093589,127.0310783,37.5095533,127.03143815,79.81104376202637,,,,379526751,,,,
봉은사로25길,주거지 도로,37.5097477,127.031798,37.5089562,127.0321669,37.509351949999996,127.03198245,93.83345760294853,,,,417723815,,,,
논현로113길,주거지 도로,37.5084194,127.0321688,37.5084241,127.0333675,37.50842175,127.03276815,105.73507089084902,,,,117792371,,,,
논현로113길,주거지 도로,37.5084194,127.0321688,37.5080185,127.0307871,37.50821895,127.03147795,129.77275097094355,,,,117792371,,,,
봉은사로25길,주거지 도로,37.5084194,127.0321688,37.5089562,127.0321669,37.508687800000004,127.03216785000001,59.68975622165975,,,,179976400,,,,
봉은사로25길,주거지 도로,37.5084194,127.0321688,37.5080772,127.0323299,37.508248300000005,127.03224935,40.617789194909015,,,,179976400,,,,
논현로117길,주거지 도로,37.5085236,127.0303091,37.509072,127.0308142,37.508797799999996,127.03056165,75.52131212126883,,,,379526751,,,,
봉은사로21길,주거지 도로,37.5085236,127.0303091,37.5083266,127.030626,37.5084251,127.03046755,35.513483453731155,,,,417723818,,,,
봉은사로21길,주거지 도로,37.5085236,127.0303091,37.5087713,127.0298695,37.50864745,127.0300893,47.56230447626908,,,,417723818,,,,
봉은사로7길,주거지 도로,37.5065043,127.0273312,37.506902,127.0271492,37.50670315,127.0272402,47.04617970200306,,,,117792342,,,,
봉은사로7길,주거지 도로,37.5065043,127.0273312,37.5060842,127.0275352,37.506294249999996,127.0274332,50.05916970250263,,,,117792342,,,,
강남대로114길,주거지 도로,37.5065043,127.0273312,37.5062599,127.0265011,37.5063821,127.02691615,78.10312343770302,,,,117792352,,,,
강남대로114길,주거지 도로,37.5065043,127.0273312,37.506857,127.0284951,37.50668065,127.02791315,109.90230013966797,,,,417726316,,,,
논현로115길,주거지 도로,37.5089562,127.0321669,37.5092092,127.0330001,37.5090827,127.0325835,78.69382082522569,,,,117792389,,,,
봉은사로25길,주거지 도로,37.5089562,127.0321669,37.5084194,127.0321688,37.508687800000004,127.03216785000001,59.68975622165975,,,,179976400,,,,
논현로115길,주거지 도로,37.5089562,127.0321669,37.5086761,127.0314813,37.50881615,127.0318241,68.03238537996441,,,,117792389,,,,
