도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,행정동
용마산로3길,주거지 도로,37.5561485,127.0868109,37.5562015,127.0873801,37.556175,127.0870955,50.52022650417563,,,,380764219,30.0,,,,중곡2동
용마산로3길,주거지 도로,37.5561485,127.0868109,37.5561154,127.0864741,37.55613195,127.0866425,29.916402211436157,,,,380764219,30.0,,,,중곡2동
천호대로123길,주거지 도로,37.5561485,127.0868109,37.555146,127.0868606,37.55564725,127.08683575,114.24504272699888,,,,380764217,30.0,,,,중곡2동
천호대로125길,주거지 도로,37.5562015,127.0873801,37.5576267,127.0871444,37.5569141,127.08726225,159.83140670222014,,,,380764218,,,,,중곡2동
용마산로3길,주거지 도로,37.5562015,127.0873801,37.5561485,127.0868109,37.556175,127.0870955,50.52022650417563,,,,380764219,30.0,,,,중곡2동
천호대로125길,주거지 도로,37.5562015,127.0873801,37.5549065,127.0874475,37.555554,127.0874138,147.56423069179507,,,,380764218,,,,,중곡2동
용마산로3길,주거지 도로,37.5562015,127.0873801,37.5562832,127.0881628,37.556242350000005,127.08777145,69.5909158946536,,,,380764219,30.0,,,,중곡2동
용마산로5길,주거지 도로,37.5572371,127.08304,37.5572356,127.0830247,37.55723635,127.08303235,1.3589592225430245,,,,380764210,,,,,중곡2동
용마산로5길,주거지 도로,37.5572371,127.08304,37.5574494,127.0852765,37.55734325,127.08415825,198.55401872562868,,,,380764210,,,,,중곡2동
천호대로113길,주거지 도로,37.5572371,127.08304,37.5586086,127.0838391,37.55792285,127.08343955,167.9857363088802,,,,380764220,,,,,중곡2동
능동로42길,주거지 도로,37.5586086,127.0838391,37.5581626,127.0851285,37.5583856,127.0844838,124.00647006340728,,,,380764199,,,True,,중곡2동
천호대로113길,주거지 도로,37.5586086,127.0838391,37.5592498,127.0841837,37.5589292,127.0840114,77.49916807076593,,,,380764220,,,,,중곡2동
천호대로113길,주거지 도로,37.5586086,127.0838391,37.5572371,127.08304,37.55792285,127.08343955,167.9857363088802,,,,380764220,,,,,중곡2동
천호대로113길,주거지 도로,37.5599129,127.0846563,37.5592498,127.0841837,37.55958135,127.08442,84.74728076296199,,,,380764220,,,,,중곡2동
용마산로7길,주거지 도로,37.5599129,127.0846563,37.5601466,127.0839909,37.56002975,127.0843236,64.15128204028177,,,,417059446,,,True,,중곡2동
천호대로113길,주거지 도로,37.5592498,127.0841837,37.5599129,127.0846563,37.55958135,127.08442,84.74728076296199,,,,380764220,,,,,중곡2동
천호대로113길,주거지 도로,37.5592498,127.0841837,37.5586086,127.0838391,37.5589292,127.0840114,77.49916807076593,,,,380764220,,,,,중곡2동
천호대로113길,주거지 도로,37.5592498,127.0841837,37.5588958,127.0846418,37.5590728,127.08441275,56.39159428797089,,,,380764221,,,,,중곡2동
천호대로117길,주거지 도로,37.5584163,127.085262,37.5581626,127.0851285,37.55828945,127.08519525,30.566245351415525,,,,380764215,,,,,중곡2동
천호대로117길,주거지 도로,37.5584163,127.085262,37.5590835,127.08565,37.558749899999995,127.085456,81.69324549592422,,,,380764215,,,,,중곡2동
긴고랑로26길,주거지 도로,37.5584163,127.085262,37.5588958,127.0846418,37.55865605,127.0849519,76.36446763061483,,,,789738646,,,,,중곡2동
천호대로113길,주거지 도로,37.5588958,127.0846418,37.5592498,127.0841837,37.5590728,127.08441275,56.39159428797089,,,,380764221,,,,,중곡2동
긴고랑로26길,주거지 도로,37.5588958,127.0846418,37.5597299,127.0851774,37.55931285,127.0849096,104.3921543290408,,,,380764222,,,,,중곡2동
긴고랑로26길,주거지 도로,37.5588958,127.0846418,37.5584163,127.085262,37.55865605,127.0849519,76.36446763061483,,,,789738646,,,,,중곡2동
천호대로110길,주거지 도로,37.5566093,127.0806118,37.5561883,127.0803601,37.5563988,127.08048595,51.807034346588246,,,,417136969,,,,,능동
천호대로115길,주거지 도로,37.5569134,127.0838525,37.5564431,127.0835668,37.55667825,127.08370965,58.043333880041445,,,,380764223,,,True,,중곡2동
용마산로3길,주거지 도로,37.5569134,127.0838525,37.5572356,127.0830247,37.5570745,127.0834386,81.29098214439418,,,,417059454,30.0,,True,,중곡2동
천호대로115길,주거지 도로,37.5569134,127.0838525,37.5569853,127.0853484,37.55694935,127.08460045,144.83743112252532,,,,966580236,,,,,중곡2동
천호대로115길,주거지 도로,37.5564431,127.0835668,37.5558302,127.0831709,37.55613665,127.08336885,76.56739810263892,,,,380764223,,,True,,중곡2동
용마산로1길,주거지 도로,37.5564431,127.0835668,37.5559328,127.0848597,37.55618795,127.08421325,127.31410686280675,,,,417059453,,,True,,중곡2동
천호대로117길,주거지 도로,37.5559328,127.0848597,37.5564069,127.0851534,37.55616985,127.08500655,58.73182598141109,,,,380764224,,,,,중곡2동
천호대로117길,주거지 도로,37.5559328,127.0848597,37.5553329,127.0844711,37.55563285,127.0846654,74.9999955074659,,,,380764224,,,,,중곡2동
용마산로1길,주거지 도로,37.5559328,127.0848597,37.555431,127.0861418,37.5556819,127.08550075,126.0420108395664,,,,417059453,,,True,,중곡2동
천호대로117길,주거지 도로,37.5564069,127.0851534,37.5559328,127.0848597,37.55616985,127.08500655,58.73182598141109,,,,380764224,,,,,중곡2동
용마산로3길,주거지 도로,37.5564069,127.0851534,37.5569134,127.0838525,37.55666015,127.08450295,127.758297988008,,,,417059454,30.0,,True,,중곡2동
솔매로,주거지 도로,37.6252204,127.0195406,37.6248533,127.0195415,37.62503685,127.01954105,40.819792189729355,,,,380764512,,,,,삼양동
솔매로,주거지 도로,37.6253231,127.0225634,37.6252669,127.0223457,37.625295,127.02245455,20.165301552550076,,,,37401470,,2.0,,,미아동
솔매로,주거지 도로,37.6253231,127.0225634,37.6255302,127.0233575,37.62542665,127.02296045,73.64549709717616,,,,37401470,,2.0,,,미아동
솔매로37길,주거지 도로,37.6253231,127.0225634,37.6264418,127.0224591,37.625882450000006,127.02251125,124.732619974303,,,,380764566,,,,,미아동
솔매로31길,주거지 도로,37.6253236,127.0206697,37.6255868,127.0205754,37.625455200000005,127.02062255,30.42205625668687,,,,380764516,,,,,삼양동
솔매로,주거지 도로,37.6253236,127.0206697,37.6248558,127.020598,37.6250897,127.02063385,62.27403062196545,,,,380764589,,,,,삼양동
솔매로,주거지 도로,37.6253236,127.0206697,37.6254181,127.0210054,37.62537085,127.02083755,31.877876878466324,,,,380764589,,,,,삼양동
솔매로,주거지 도로,37.6254181,127.0210054,37.6253236,127.0206697,37.62537085,127.02083755,31.877876878466324,,,,380764589,,,,,삼양동
솔매로31길,주거지 도로,37.6254181,127.0210054,37.6249939,127.0212611,37.625206,127.02113325,53.37352154908758,,,,415583428,,,,,삼양동
솔매로31길,주거지 도로,37.6254181,127.0210054,37.625738,127.0208108,37.62557805,127.0209081,39.59339434227168,,,,415583428,,,,,삼양동
솔매로31길,주거지 도로,37.6255868,127.0205754,37.6253236,127.0206697,37.625455200000005,127.02062255,30.42205625668687,,,,380764516,,,,,삼양동
솔매로31길,주거지 도로,37.6255868,127.0205754,37.625738,127.0208108,37.6256624,127.0206931,28.110905320056908,,,,415590673,,,,,삼양동
솔매로31길,주거지 도로,37.6255868,127.0205754,37.6254304,127.0200471,37.6255086,127.02031125,50.939587830470515,,,,415590673,,,,,삼양동
솔매로,주거지 도로,37.6256573,127.0238631,37.6257974,127.0244114,37.625727350000005,127.02413725,50.7385523597778,,,,37401470,,2.0,,,미아동
솔매로,주거지 도로,37.6256573,127.0238631,37.6255302,127.0233575,37.62559375,127.0236103,46.71709718938416,,,,37401470,,2.0,,,미아동
솔매로41길,주거지 도로,37.6256573,127.0238631,37.6264619,127.0235429,37.626059600000005,127.023703,93.81822437248442,,,,380764540,,,,,미아동
