도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,행정동
성내로15길,주거지 도로,37.5283133,127.1286587,37.5295546,127.1292888,37.528933949999995,127.12897375,148.79065432154354,,,,382453986,,,,,성내1동
성안로7길,주거지 도로,37.5283133,127.1286587,37.5279683,127.1299515,37.5281408,127.1293051,120.28533862722956,,,,418996620,,,,,성내1동
성안로7길,주거지 도로,37.5283133,127.1286587,37.5288323,127.1274919,37.5285728,127.1280753,117.97149857563365,,,,418996620,,,,,성내1동
성내로17길,주거지 도로,37.5279683,127.1299515,37.5286012,127.1302639,37.52828475,127.1301077,75.5752263556027,,,,418992342,,,,,성내1동
성내로17길,주거지 도로,37.5279683,127.1299515,37.527591,127.1297673,37.52777965,127.1298594,44.98868939144743,,,,418992342,,,,,성내1동
성안로7길,주거지 도로,37.5279683,127.1299515,37.5278551,127.1303186,37.5279117,127.13013505,34.73339358212984,,,,418996620,,,,,성내1동
성안로7길,주거지 도로,37.5279683,127.1299515,37.5283133,127.1286587,37.5281408,127.1293051,120.28533862722956,,,,418996620,,,,,성내1동
성안로,3차로,37.5277443,127.1306776,37.5266549,127.1301427,37.5271996,127.13041015,129.99587707448822,,,,37401407,,2,,,성내3동
양재대로89길,주거지 도로,37.5277443,127.1306776,37.5275071,127.1314259,37.5276257,127.13105175,71.06424651932615,,,,382453960,,1,,,성내3동
성안로7길,주거지 도로,37.5277443,127.1306776,37.5278199,127.1304325,37.5277821,127.13055505,23.191139900956134,,,,418996620,,,,,성내1동
성안로,3차로,37.5277443,127.1306776,37.5283864,127.1309829,37.528065350000006,127.13083025,76.30592801732762,,,,37401407,,2,,,성내3동
성내로,3차로,37.5291748,127.1244951,37.52947,127.12385,37.5293224,127.12417255,65.67748604218944,,,,37401408,,4,,,성내1동
성내로,3차로,37.5291748,127.1244951,37.52893,127.12503,37.5290524,127.12476255,54.45974741016673,,,,37401408,,4,,,성내1동
성내로9길,주거지 도로,37.5291748,127.1244951,37.5299495,127.1250644,37.52956215,127.12477975,99.703723733204,,,,382453944,,,,,성내1동
성내로3가길,주거지 도로,37.5299495,127.1250644,37.5290671,127.1269818,37.5295083,127.1260231,195.4876647789173,,,,382453942,,,,,성내1동
성내로3가길,주거지 도로,37.5299495,127.1250644,37.5301161,127.1247025,37.5300328,127.12488345,36.90002058030602,,,,382453942,,,,,성내1동
성내로9길,주거지 도로,37.5299495,127.1250644,37.5291748,127.1244951,37.52956215,127.12477975,99.703723733204,,,,382453944,,,,,성내1동
성내로9길,주거지 도로,37.5299495,127.1250644,37.530617,127.1250699,37.53028325,127.12506715,101.56637468974291,,,,"[382453944, 382453983]",,,,,성내1동
양재대로91길,주거지 도로,37.5283791,127.1335173,37.5281994,127.1341625,37.52828925,127.1338399,60.30281120896487,,,,418996622,,1,,,성내3동
양재대로91길,주거지 도로,37.5283791,127.1335173,37.5286111,127.1326947,37.5284951,127.133106,76.99020347881623,,,,418996622,,1,,,성내3동
풍성로54길,주거지 도로,37.5283791,127.1335173,37.5289521,127.1337309,37.5286656,127.1336241,66.44068926207262,,,,418999968,,1,,,성내3동
풍성로54길,주거지 도로,37.5283791,127.1335173,37.5277189,127.1332684,37.528049,127.13339285,76.62199980625115,,,,418999968,,1,,,성내3동
풍성로56길,주거지 도로,37.5280212,127.134802,37.5266767,127.1343003,37.52734895,127.13455115,155.91074954928683,,,,382453964,,1,,,성내3동
양재대로91길,주거지 도로,37.5280212,127.134802,37.5281994,127.1341625,37.528110299999994,127.13448225,59.77342213573944,,,,418996622,,1,,,성내3동
풍성로56길,주거지 도로,37.5280212,127.134802,37.5285933,127.135007,37.52830725,127.1349045,66.13343833109334,,,,382453964,,1,,,성내3동
양재대로91길,주거지 도로,37.5280212,127.134802,37.5276531,127.1361946,37.52783715,127.1354983,129.45237284385266,,,,418996622,,1,,,성내3동
성안로,3차로,37.5266549,127.1301427,37.5277443,127.1306776,37.5271996,127.13041015,129.99587707448822,,,,37401407,,2,,,성내3동
성안로,3차로,37.5266549,127.1301427,37.5265779,127.1301049,37.526616399999995,127.1301238,9.18802781874945,,,,37401407,,2,,,성내3동
양재대로87길,주거지 도로,37.5266549,127.1301427,37.5264152,127.1309015,37.52653505,127.1305221,72.02818008648187,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.5262214,127.1315147,37.5261252,127.131909,37.5261733,127.13171185,36.379948230579586,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.5262214,127.1315147,37.5264152,127.1309015,37.5263183,127.1312081,58.211293205295334,,,,382453950,,1,,,성내3동
양재대로91나길,주거지 도로,37.5262214,127.1315147,37.5268287,127.1318169,37.52652505,127.1316658,72.59712088749986,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.5262214,127.1315147,37.5256843,127.1312531,37.52595285,127.1313839,64.02363683360537,,,,382453962,,,,,성내3동
양재대로87길,주거지 도로,37.5259555,127.1326037,37.5258009,127.1332526,37.5258782,127.13292815,59.7505379242284,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.5259555,127.1326037,37.5260491,127.1322204,37.5260023,127.13241205,35.367850350362424,,,,382453950,,1,,,성내3동
강동대로53길,주거지 도로,37.5259555,127.1326037,37.5264731,127.1327988,37.5262143,127.13270125,60.07116023508073,,,,382453957,,1,,,성내3동
강동대로53길,주거지 도로,37.5259555,127.1326037,37.5253924,127.1324052,37.52567395,127.13250445,65.01487305083273,,,,382453957,,1,,,성내3동
양재대로87길,주거지 도로,37.525645,127.1339072,37.5254878,127.1345568,37.5255664,127.134232,59.89362657655184,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.525645,127.1339072,37.5258009,127.1332526,37.52572295,127.1335799,60.27365156664962,,,,382453950,,1,,,성내3동
강동대로55길,주거지 도로,37.525645,127.1339072,37.5245596,127.1335149,37.5251023,127.13371105,125.5516932263854,,,,418999970,,,,,성내3동
강동대로55길,주거지 도로,37.525645,127.1339072,37.5266767,127.1343003,37.52616085,127.13410375,119.84322607157928,,,,418999970,,,,,성내3동
양재대로87길,주거지 도로,37.5253205,127.1353157,37.5254878,127.1345568,37.52540415,127.13493625,69.46248719025269,,,,382453950,,1,,,성내3동
양재대로81길,주거지 도로,37.5223855,127.1342099,37.522704,127.1335205,37.522544749999994,127.1338652,70.36132382793379,,,,382453951,,1,,,성내3동
성안로,3차로,37.5246363,127.1291785,37.5250583,127.1293872,37.5248473,127.12928285,50.40463687261628,,,,37401407,,2,,,성내3동
양재대로81길,주거지 도로,37.5246363,127.1291785,37.5243235,127.1298781,37.5244799,127.1295283,70.82525656709909,,,,382453951,,1,,,성내3동
성안로,주거지 도로,37.5246363,127.1291785,37.5250616,127.1281838,37.52484895,127.12868115,99.6559233143566,,,,382453987,,,,,성내1동
성안로,3차로,37.5246363,127.1291785,37.5238061,127.1287279,37.5242212,127.1289532,100.65794830611486,,,,37401407,,2,,,성내3동
양재대로85길,주거지 도로,37.5242292,127.1349045,37.5244081,127.1341549,37.52431865,127.1345297,69.03416084104855,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5248662,127.1322197,37.5250134,127.1316285,37.5249398,127.1319241,54.64539514812151,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5248662,127.1322197,37.5247192,127.1328407,37.5247927,127.1325302,57.151883881146034,,,,382453952,,1,,,성내3동
강동대로53길,주거지 도로,37.5248662,127.1322197,37.5253924,127.1324052,37.5251293,127.13231245,60.75465742524815,,,,382453957,,1,,,성내3동
강동대로53길,주거지 도로,37.5248662,127.1322197,37.5239536,127.1318664,37.524409899999995,127.13204305,106.15205020617796,,,,382453957,,1,,,성내3동
양재대로85길,주거지 도로,37.5251693,127.1310022,37.5253602,127.1303722,37.525264750000005,127.1306872,59.47496243766751,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5251693,127.1310022,37.5250134,127.1316285,37.52509135,127.13131535,57.888315994086,,,,382453952,,1,,,성내3동
양재대로91나길,주거지 도로,37.5251693,127.1310022,37.5256843,127.1312531,37.525426800000005,127.13112765,61.39135369877411,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.5251693,127.1310022,37.5244676,127.1306766,37.52481845,127.1308394,83.14133108003635,,,,382453962,,,,,성내3동
양재대로85길,주거지 도로,37.5253602,127.1303722,37.5255906,127.1296201,37.525475400000005,127.12999615,71.10136296004124,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5253602,127.1303722,37.5251693,127.1310022,37.525264750000005,127.1306872,59.47496243766751,,,,382453952,,1,,,성내3동
강동대로51길,주거지 도로,37.5253602,127.1303722,37.5264152,127.1309015,37.5258877,127.13063685,126.25598944024968,,,,382453958,,1,,,성내3동
강동대로51길,주거지 도로,37.5253602,127.1303722,37.5243235,127.1298781,37.52484185,127.13012515,123.23633336992847,,,,382453958,,1,,,성내3동
성안로,3차로,37.5255906,127.1296201,37.5265779,127.1301049,37.52608425,127.1298625,117.81373353628253,,,,37401407,,2,,,성내3동
성안로,3차로,37.5255906,127.1296201,37.5250583,127.1293872,37.52532445,127.12950365,62.65138153531037,,,,37401407,,2,,,성내3동
양재대로85길,주거지 도로,37.5255906,127.1296201,37.5253602,127.1303722,37.525475400000005,127.12999615,71.10136296004124,,,,382453952,,1,,,성내3동
성안로3길,주거지 도로,37.5255906,127.1296201,37.5258542,127.128723,37.5257224,127.12917155,84.36750040830269,,,,382453954,,,,,성내1동
성안로3길,주거지 도로,37.5258542,127.128723,37.5259537,127.1285033,37.52590395,127.12861315,22.31105568529337,,,,382453954,,,,,성내1동
성안로3길,주거지 도로,37.5258542,127.128723,37.5255906,127.1296201,37.5257224,127.12917155,84.36750040830269,,,,382453954,,,,,성내1동
성내로18길,주거지 도로,37.5258542,127.128723,37.5268949,127.1294276,37.52637455,127.1290753,131.3473822936824,,,,382453974,,,,,성내1동
성내로18길,주거지 도로,37.5258542,127.128723,37.525464,127.1284575,37.5256591,127.12859025,49.302548226558535,,,,382453974,,,,,성내1동
성내로,3차로,37.5278397,127.1273819,37.52799,127.12705,37.52791485,127.12721595,33.703758379944965,,,,37401408,,4,,,성내1동
성내로14길,주거지 도로,37.5278397,127.1273819,37.5274132,127.1270791,37.52762645,127.1272305,54.4252786902641,,,,382453956,,,,,성내1동
성내로,3차로,37.5278397,127.1273819,37.5274375,127.1282681,37.5276386,127.127825,90.04141215618061,,,,37401408,,4,,,성내1동
강동대로53길,주거지 도로,37.522726,127.1311558,37.523526,127.1317008,37.523126,127.1314283,101.1124488665872,,,,382453957,,1,,,성내3동
양재대로81길,주거지 도로,37.523526,127.1317008,37.5240572,127.1304868,37.5237916,127.1310938,122.27432689091688,,,,382453951,,1,,,성내3동
양재대로81길,주거지 도로,37.523526,127.1317008,37.5229955,127.1329131,37.52326075,127.13230695,122.10612434063415,,,,382453951,,1,,,성내3동
강동대로53길,주거지 도로,37.523526,127.1317008,37.5239536,127.1318664,37.5237398,127.1317836,49.739303217680494,,,,382453957,,1,,,성내3동
강동대로53길,주거지 도로,37.523526,127.1317008,37.522726,127.1311558,37.523126,127.1314283,101.1124488665872,,,,382453957,,1,,,성내3동
양재대로81길,주거지 도로,37.5243235,127.1298781,37.5246363,127.1291785,37.5244799,127.1295283,70.82525656709909,,,,382453951,,1,,,성내3동
양재대로81길,주거지 도로,37.5243235,127.1298781,37.5240572,127.1304868,37.52419035,127.13018245,61.30578104979608,,,,382453951,,1,,,성내3동
강동대로51길,주거지 도로,37.5243235,127.1298781,37.5253602,127.1303722,37.52484185,127.13012515,123.23633336992847,,,,382453958,,1,,,성내3동
강동대로51길,주거지 도로,37.5243235,127.1298781,37.523558,127.1295049,37.52394075,127.1296915,91.26403665163296,,,,382453958,,1,,,성내3동
양재대로87길,주거지 도로,37.5264152,127.1309015,37.5262214,127.1315147,37.5263183,127.1312081,58.211293205295334,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.5264152,127.1309015,37.5266549,127.1301427,37.52653505,127.1305221,72.02818008648187,,,,382453950,,1,,,성내3동
강동대로51길,주거지 도로,37.5264152,127.1309015,37.5275071,127.1314259,37.526961150000005,127.1311637,129.92255988181344,,,,382453958,,1,,,성내3동
강동대로51길,주거지 도로,37.5264152,127.1309015,37.5253602,127.1303722,37.5258877,127.13063685,126.25598944024968,,,,382453958,,1,,,성내3동
양재대로91길,주거지 도로,37.5287946,127.1320443,37.5286111,127.1326947,37.52870285,127.1323695,60.87567225101049,,,,418996622,,1,,,성내3동
양재대로91길,주거지 도로,37.5287946,127.1320443,37.5290105,127.131279,37.52890255,127.13166165,71.62918852827922,,,,418996622,,1,,,성내3동
풍성로52길,주거지 도로,37.5287946,127.1320443,37.5293325,127.1323073,37.52906355,127.1321758,64.15080796792863,,,,418999969,,1,,,성내3동
풍성로52길,주거지 도로,37.5287946,127.1320443,37.5275071,127.1314259,37.52815085,127.1317351,153.1981209495935,,,,418999969,,1,,,성내3동
양재대로81길,주거지 도로,37.522704,127.1335205,37.5229955,127.1329131,37.52284975,127.1332168,62.60995838409287,,,,382453951,,1,,,성내3동
양재대로89가길,주거지 도로,37.522704,127.1335205,37.5233593,127.1337644,37.52303165,127.13364245,75.97454901718164,,,,382453959,,,,,성내3동
양재대로81길,주거지 도로,37.522704,127.1335205,37.5223855,127.1342099,37.522544749999994,127.1338652,70.36132382793379,,,,382453951,,1,,,성내3동
양재대로85길,주거지 도로,37.5244081,127.1341549,37.5245596,127.1335149,37.52448385,127.1338349,58.900792959698975,,,,382453952,,1,,,성내3동
양재대로89가길,주거지 도로,37.5244081,127.1341549,37.5254878,127.1345568,37.52494795,127.13435585,125.17962283507345,,,,382453959,,,,,성내3동
양재대로89가길,주거지 도로,37.5244081,127.1341549,37.5233593,127.1337644,37.5238837,127.13395965,121.59978586242552,,,,382453959,,,,,성내3동
양재대로85길,주거지 도로,37.5244081,127.1341549,37.5242292,127.1349045,37.52431865,127.1345297,69.03416084104855,,,,382453952,,1,,,성내3동
양재대로87길,주거지 도로,37.5254878,127.1345568,37.525645,127.1339072,37.5255664,127.134232,59.89362657655184,,,,382453950,,1,,,성내3동
양재대로89가길,주거지 도로,37.5254878,127.1345568,37.5265205,127.1349413,37.52600415,127.13474905,119.73271261327972,,,,382453959,,,,,성내3동
양재대로89가길,주거지 도로,37.5254878,127.1345568,37.5244081,127.1341549,37.52494795,127.13435585,125.17962283507345,,,,382453959,,,,,성내3동
양재대로87길,주거지 도로,37.5254878,127.1345568,37.5253205,127.1353157,37.52540415,127.13493625,69.46248719025269,,,,382453950,,1,,,성내3동
양재대로89길,주거지 도로,37.5263468,127.1357024,37.5265205,127.1349413,37.52643365,127.13532185,69.8419857369207,,,,382453960,,1,,,성내3동
양재대로89가길,주거지 도로,37.5233593,127.1337644,37.5244081,127.1341549,37.5238837,127.13395965,121.59978586242552,,,,382453959,,,,,성내3동
양재대로89가길,주거지 도로,37.5233593,127.1337644,37.522704,127.1335205,37.52303165,127.13364245,75.97454901718164,,,,382453959,,,,,성내3동
양재대로83길,주거지 도로,37.5233593,127.1337644,37.523528,127.1331204,37.52344365,127.1334424,59.811642769112986,,,,382453961,,,,,성내3동
양재대로83길,주거지 도로,37.5233593,127.1337644,37.5231825,127.1345102,37.5232709,127.1341373,68.64697517930976,,,,382453961,,,,,성내3동
강동대로53길,주거지 도로,37.5239536,127.1318664,37.5248662,127.1322197,37.524409899999995,127.13204305,106.15205020617796,,,,382453957,,1,,,성내3동
강동대로53길,주거지 도로,37.5239536,127.1318664,37.523526,127.1317008,37.5237398,127.1317836,49.739303217680494,,,,382453957,,1,,,성내3동
양재대로83길,주거지 도로,37.5239536,127.1318664,37.5242273,127.1312327,37.52409045,127.13154955,63.6346976687839,,,,382453961,,,,,성내3동
양재대로83길,주거지 도로,37.5239536,127.1318664,37.5237026,127.1324681,37.5238281,127.13216725,59.955579795526845,,,,382453961,,,,,성내3동
양재대로83길,주거지 도로,37.5244676,127.1306766,37.5242273,127.1312327,37.52434745,127.13095465,55.84830831967805,,,,382453961,,,,,성내3동
양재대로91나길,주거지 도로,37.5244676,127.1306766,37.5251693,127.1310022,37.52481845,127.1308394,83.14133108003635,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.5244676,127.1306766,37.5240572,127.1304868,37.5242624,127.1305817,48.60729968283564,,,,382453962,,,,,성내3동
양재대로81길,주거지 도로,37.5240572,127.1304868,37.5243235,127.1298781,37.52419035,127.13018245,61.30578104979608,,,,382453951,,1,,,성내3동
양재대로81길,주거지 도로,37.5240572,127.1304868,37.523526,127.1317008,37.5237916,127.1310938,122.27432689091688,,,,382453951,,1,,,성내3동
양재대로91나길,주거지 도로,37.5240572,127.1304868,37.5244676,127.1306766,37.5242624,127.1305817,48.60729968283564,,,,382453962,,,,,성내3동
양재대로89길,주거지 도로,37.527303,127.1320529,37.5271922,127.1323931,37.5272476,127.132223,32.43178322099372,,,,382453960,,1,,,성내3동
양재대로89길,주거지 도로,37.527303,127.1320529,37.5275071,127.1314259,37.52740505,127.1317394,59.768189469254565,,,,382453960,,1,,,성내3동
양재대로91나길,주거지 도로,37.527303,127.1320529,37.5279809,127.1323855,37.52764195,127.1322192,80.88430602829135,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.527303,127.1320529,37.5268287,127.1318169,37.52706585,127.1319349,56.697572414178175,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.5286111,127.1326947,37.5279809,127.1323855,37.528296,127.1325401,75.19294875399402,,,,382453962,,,,,성내3동
양재대로91길,주거지 도로,37.5286111,127.1326947,37.5283791,127.1335173,37.5284951,127.133106,76.99020347881623,,,,418996622,,1,,,성내3동
양재대로91길,주거지 도로,37.5286111,127.1326947,37.5287946,127.1320443,37.52870285,127.1323695,60.87567225101049,,,,418996622,,1,,,성내3동
풍성로54길,주거지 도로,37.5293325,127.1323073,37.5289521,127.1337309,37.5291423,127.1330191,132.47124193544337,,,,382453963,,1,,,성내3동
풍성로52길,주거지 도로,37.5293325,127.1323073,37.529913,127.1325912,37.52962275,127.13244925,69.23355452682839,,,,418999969,,1,,,성내3동
풍성로52길,주거지 도로,37.5293325,127.1323073,37.5287946,127.1320443,37.52906355,127.1321758,64.15080796792863,,,,418999969,,1,,,성내3동
풍성로56길,주거지 도로,37.5285933,127.135007,37.5291594,127.135216,37.52887635,127.1351115,65.59013158020963,,,,382453964,,1,,,성내3동
풍성로56길,주거지 도로,37.5285933,127.135007,37.5284302,127.1356535,37.52851175,127.13533025,59.825652441942864,,,,418999972,,1,,,성내3동
풍성로56길,주거지 도로,37.5285933,127.135007,37.5289521,127.1337309,37.5287727,127.13436895,119.39357144885156,,,,418999972,,1,,,성내3동
풍성로56길,주거지 도로,37.5285933,127.135007,37.5280212,127.134802,37.52830725,127.1349045,66.13343833109334,,,,382453964,,1,,,성내3동
풍성로56길,주거지 도로,37.5284302,127.1356535,37.5285933,127.135007,37.52851175,127.13533025,59.825652441942864,,,,418999972,,1,,,성내3동
풍성로58길,주거지 도로,37.5284302,127.1356535,37.5281464,127.135504,37.5282883,127.13557875,34.20026015683644,,,,814589170,,1,,,성내3동
풍성로58길,주거지 도로,37.5284302,127.1356535,37.5289826,127.1358596,37.5287064,127.13575655,64.05825112346324,,,,814589170,,1,,,성내3동
양재대로85길,주거지 도로,37.5245596,127.1335149,37.5247192,127.1328407,37.5246394,127.1331778,62.048319460333026,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5245596,127.1335149,37.5244081,127.1341549,37.52448385,127.1338349,58.900792959698975,,,,382453952,,1,,,성내3동
강동대로55길,주거지 도로,37.5245596,127.1335149,37.523528,127.1331204,37.5240438,127.13331765,119.8686422152203,,,,418999970,,,,,성내3동
강동대로55길,주거지 도로,37.5245596,127.1335149,37.525645,127.1339072,37.5251023,127.13371105,125.5516932263854,,,,418999970,,,,,성내3동
양재대로83길,주거지 도로,37.523528,127.1331204,37.5233593,127.1337644,37.52344365,127.1334424,59.811642769112986,,,,382453961,,,,,성내3동
강동대로55길,주거지 도로,37.523528,127.1331204,37.5229955,127.1329131,37.52326175,127.13301675,61.96940959986553,,,,418999970,,,,,성내3동
강동대로55길,주거지 도로,37.523528,127.1331204,37.5245596,127.1335149,37.5240438,127.13331765,119.8686422152203,,,,418999970,,,,,성내3동
양재대로83길,주거지 도로,37.523528,127.1331204,37.5237026,127.1324681,37.5236153,127.13279425,60.824119711609775,,,,382453961,,,,,성내3동
양재대로81길,주거지 도로,37.5229955,127.1329131,37.523526,127.1317008,37.52326075,127.13230695,122.10612434063415,,,,382453951,,1,,,성내3동
양재대로81길,주거지 도로,37.5229955,127.1329131,37.522704,127.1335205,37.52284975,127.1332168,62.60995838409287,,,,382453951,,1,,,성내3동
강동대로55길,주거지 도로,37.5229955,127.1329131,37.523528,127.1331204,37.52326175,127.13301675,61.96940959986553,,,,418999970,,,,,성내3동
강동대로55길,주거지 도로,37.5229955,127.1329131,37.5221986,127.1323719,37.52259705,127.1326425,100.64786092730128,,,,418999970,,,,,성내3동
강동대로55길,주거지 도로,37.5221986,127.1323719,37.5229955,127.1329131,37.52259705,127.1326425,100.64786092730128,,,,418999970,,,,,성내3동
양재대로83길,주거지 도로,37.5237026,127.1324681,37.5239536,127.1318664,37.5238281,127.13216725,59.955579795526845,,,,382453961,,,,,성내3동
양재대로91가길,주거지 도로,37.5237026,127.1324681,37.5247192,127.1328407,37.5242109,127.1326544,117.71985096749148,,,,382453965,,,,,성내3동
양재대로83길,주거지 도로,37.5237026,127.1324681,37.523528,127.1331204,37.5236153,127.13279425,60.824119711609775,,,,382453961,,,,,성내3동
양재대로85길,주거지 도로,37.5247192,127.1328407,37.5248662,127.1322197,37.5247927,127.1325302,57.151883881146034,,,,382453952,,1,,,성내3동
양재대로85길,주거지 도로,37.5247192,127.1328407,37.5245596,127.1335149,37.5246394,127.1331778,62.048319460333026,,,,382453952,,1,,,성내3동
양재대로91가길,주거지 도로,37.5247192,127.1328407,37.5258009,127.1332526,37.52526005,127.13304665,125.64499613970858,,,,382453965,,,,,성내3동
양재대로91가길,주거지 도로,37.5247192,127.1328407,37.5237026,127.1324681,37.5242109,127.1326544,117.71985096749148,,,,382453965,,,,,성내3동
양재대로87길,주거지 도로,37.5258009,127.1332526,37.525645,127.1339072,37.52572295,127.1335799,60.27365156664962,,,,382453950,,1,,,성내3동
양재대로87길,주거지 도로,37.5258009,127.1332526,37.5259555,127.1326037,37.5258782,127.13292815,59.7505379242284,,,,382453950,,1,,,성내3동
양재대로91가길,주거지 도로,37.5258009,127.1332526,37.5268379,127.1336418,37.5263194,127.1334472,120.30889888347195,,,,382453965,,,,,성내3동
양재대로91가길,주거지 도로,37.5258009,127.1332526,37.5247192,127.1328407,37.52526005,127.13304665,125.64499613970858,,,,382453965,,,,,성내3동
양재대로89길,주거지 도로,37.5268379,127.1336418,37.5266767,127.1343003,37.5267573,127.13397105,60.77355944607351,,,,382453960,,1,,,성내3동
양재대로89길,주거지 도로,37.5268379,127.1336418,37.526996,127.1329959,37.52691695,127.13331885,59.6100681195224,,,,382453960,,1,,,성내3동
양재대로91가길,주거지 도로,37.5268379,127.1336418,37.5281994,127.1341625,37.52751865,127.13390215,158.2024044847419,,,,382453965,,,,,성내3동
양재대로91가길,주거지 도로,37.5268379,127.1336418,37.5258009,127.1332526,37.5263194,127.1334472,120.30889888347195,,,,382453965,,,,,성내3동
양재대로91가길,주거지 도로,37.5281994,127.1341625,37.5268379,127.1336418,37.52751865,127.13390215,158.2024044847419,,,,382453965,,,,,성내3동
양재대로91길,주거지 도로,37.5281994,127.1341625,37.5280212,127.134802,37.528110299999994,127.13448225,59.77342213573944,,,,418996622,,1,,,성내3동
양재대로91길,주거지 도로,37.5281994,127.1341625,37.5283791,127.1335173,37.52828925,127.1338399,60.30281120896487,,,,418996622,,1,,,성내3동
양재대로91나길,주거지 도로,37.5279809,127.1323855,37.5286111,127.1326947,37.528296,127.1325401,75.19294875399402,,,,382453962,,,,,성내3동
양재대로91나길,주거지 도로,37.5279809,127.1323855,37.527303,127.1320529,37.52764195,127.1322192,80.88430602829135,,,,382453962,,,,,성내3동
풍성로54길,주거지 도로,37.5279809,127.1323855,37.5278641,127.1327792,37.5279225,127.13258235,37.06776931726692,,,,382453966,,,,,성내3동
풍성로54길,주거지 도로,37.5277189,127.1332684,37.5278641,127.1327792,37.527791500000006,127.1330238,46.062027808096985,,,,382453966,,,,,성내3동
풍성로54길,주거지 도로,37.5277189,127.1332684,37.5283791,127.1335173,37.528049,127.13339285,76.62199980625115,,,,418999968,,1,,,성내3동
풍성로54길,주거지 도로,37.5277189,127.1332684,37.5272118,127.1330772,37.52746535,127.1331728,58.853939298988706,,,,418999968,,1,,,성내3동
