중점_위도,중점_경도,경사각,최근접_시설의_평균거리,열선여부,원본여부,최적모델_예측값
37.53189775,127.08619475,1.6028768066862766,72.1694622219831,0.0,1,1.0
37.5321111,127.08661135,3.3522777585357426,101.18584992266452,0.0,1,1.0
37.56348805,127.08868005,9.013829598523683,94.97276048785288,0.0,1,1.0
37.55964835,127.08819495,4.237466349390312,178.85876380930569,0.0,1,1.0
37.56348805,127.08868005,9.013829598523683,94.97276048785288,0.0,1,1.0
37.5624579,127.08813665,10.981311063199474,144.46297834583436,0.0,1,1.0
37.5617583,127.08761675,5.596270727925642,173.62098283414792,0.0,1,1.0
37.5617583,127.08761675,5.596270727925642,173.62098283414792,0.0,1,1.0
37.55964835,127.08819495,4.237466349390312,178.85876380930569,0.0,1,1.0
37.5624579,127.08813665,10.981311063199474,144.46297834583436,0.0,1,1.0
37.56534015,127.0885666,8.774554169016232,182.80601835061088,0.0,1,1.0
37.56534015,127.0885666,8.774554169016232,182.80601835061088,0.0,1,1.0
