id,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,행정동,도로폭,도로규모,행정구역
2005,남부순환로40가길,0,주거지 도로,37.5331952,126.8276993,37.5330817,126.8279235,37.53313845,126.8278114,23.454476917798416,신월동,6m미만,소로,양천구
2006,남부순환로40가길,0,주거지 도로,37.5331952,126.8276993,37.5333258,126.8274411,37.5332605,126.8275702,27.00460642608097,신월동,6m미만,소로,양천구
2007,남부순환로48길,0,주거지 도로,37.5331952,126.8276993,37.534209,126.8285154,37.5337021,126.82810735,133.74003666843663,신월동,6m미만,소로,양천구
2008,남부순환로48길,0,주거지 도로,37.5331952,126.8276993,37.531913,126.8266667,37.5325541,126.827183,170.40580632276627,신월동,6m미만,소로,양천구
2009,남부순환로40길,0,주거지 도로,37.5352496,126.8286695,37.5350522,126.8281711,37.535150900000005,126.8284203,49.12337422415669,신월동,6m미만,소로,양천구
2010,남부순환로58길,0,주거지 도로,37.5322105,126.8307147,37.5315451,126.8306059,37.5318778,126.8306603,74.60861951764151,신월동,6m미만,소로,양천구
2011,남부순환로64길,0,주거지 도로,37.5289089,126.8328595,37.5277911,126.8328016,37.52835,126.83283055,125.82113401256032,신월동,6m미만,소로,양천구
2012,남부순환로58길,0,주거지 도로,37.5289089,126.8328595,37.5292573,126.8311762,37.5290831,126.83201785,168.36149360530504,신월동,6m미만,소로,양천구
2013,남부순환로58길,0,주거지 도로,37.5334631,126.8271698,37.5333258,126.8274411,37.53339445,126.82730545,28.379091826162085,신월동,6m미만,소로,양천구
2014,남부순환로58길,0,주거지 도로,37.5334631,126.8271698,37.5335979,126.8269034,37.5335305,126.8270366,27.8652873836546,신월동,6m미만,소로,양천구
2015,남부순환로42길,0,주거지 도로,37.5334631,126.8271698,37.5325817,126.8264671,37.5330224,126.82681845,115.951759607552,신월동,6m미만,소로,양천구
2016,남부순환로42길,0,주거지 도로,37.5334631,126.8271698,37.5339029,126.8274979,37.533683,126.82733385,57.018510061115066,신월동,6m미만,소로,양천구
2017,가로공원로64길,0,주거지 도로,37.5357129,126.8275483,37.5352766,126.827637,37.53549475,126.82759265,49.140802571755216,신월동,6m미만,소로,양천구
2018,가로공원로,0,3차로,37.5357129,126.8275483,37.5358944,126.8283252,37.53580365,126.82793675,72.5472154627166,신월동,6m미만,소로,양천구
2019,남부순환로60길,0,주거지 도로,37.5308002,126.8295441,37.5308195,126.8298246,37.53080985,126.82968435,24.82757777562848,신월동,6m미만,소로,양천구
2020,남부순환로60길,0,주거지 도로,37.5308002,126.8295441,37.5307894,126.8293864,37.5307948,126.82946525,13.957837915611922,신월동,6m미만,소로,양천구
2021,남부순환로60길,0,주거지 도로,37.5308002,126.8295441,37.5311936,126.8300692,37.530996900000005,126.82980665,94.05021439362604,신월동,6m미만,소로,양천구
2022,남부순환로62길,0,주거지 도로,37.5307214,126.8317168,37.5304762,126.8309121,37.5305988,126.83131445,76.01695682731132,신월동,6m미만,소로,양천구
2023,가로공원로56길,0,주거지 도로,37.5351288,126.8271578,37.5354301,126.8270875,37.53527945,126.82712265,34.07169577475343,신월동,6m미만,소로,양천구
2024,가로공원로56길,0,주거지 도로,37.5351288,126.8271578,37.5352024,126.8276391,37.5351656,126.82739845,43.22073326410247,신월동,6m미만,소로,양천구
2025,가로공원로56길,0,주거지 도로,37.5351288,126.8271578,37.5350816,126.8268486,37.5351052,126.8270032,27.764439466724355,신월동,6m미만,소로,양천구
2026,가로공원로60가길,0,주거지 도로,37.5351288,126.8271578,37.5344595,126.8267233,37.53479415,126.82694055,84.71236508684133,신월동,6m미만,소로,양천구
2027,남부순환로62길,0,주거지 도로,37.5304762,126.8309121,37.5307214,126.8317168,37.5305988,126.83131445,76.01695682731132,신월동,6m미만,소로,양천구
2028,남부순환로62길,0,주거지 도로,37.5304762,126.8309121,37.5303714,126.8294327,37.5304238,126.8301724,130.97446753957132,신월동,6m미만,소로,양천구
2029,남부순환로58길,0,주거지 도로,37.5304762,126.8309121,37.5300358,126.8310105,37.530256,126.8309613,49.73311418482951,신월동,6m미만,소로,양천구
2030,남부순환로58길,0,주거지 도로,37.5304762,126.8309121,37.5308842,126.8307855,37.530680200000006,126.8308488,46.845532133510645,신월동,6m미만,소로,양천구
2031,가로공원로60길,0,주거지 도로,37.5345369,126.825016,37.5344162,126.82446,37.53447655,126.824738,50.829889642814976,신월동,6m미만,소로,양천구
2032,가로공원로60길,0,주거지 도로,37.5345369,126.825016,37.5347906,126.824945,37.53466375,126.8249805,28.89651889419429,신월동,6m미만,소로,양천구
2033,가로공원로60길,0,주거지 도로,37.5345369,126.825016,37.5343612,126.8250648,37.53444905,126.8250404,20.00523101269841,신월동,6m미만,소로,양천구
2034,가로공원로60길,0,주거지 도로,37.5345369,126.825016,37.5349339,126.8258827,37.5347354,126.82544935,111.28596781983607,신월동,6m미만,소로,양천구
2035,가로공원로60길,0,주거지 도로,37.5278046,126.8332662,37.5277911,126.8328016,37.52779785,126.8330339,40.9978423181216,신월동,6m미만,소로,양천구
2036,가로공원로64길,0,주거지 도로,37.534209,126.8285154,37.5340026,126.8286529,37.5341058,126.82858415,25.95633901742422,신월동,6m미만,소로,양천구
2037,남부순환로48길,0,주거지 도로,37.534209,126.8285154,37.5331952,126.8276993,37.5337021,126.82810735,133.74003666843663,신월동,6m미만,소로,양천구
2038,가로공원로64길,0,주거지 도로,37.534209,126.8285154,37.5344504,126.8283546,37.5343297,126.828435,30.357157973393736,신월동,6m미만,소로,양천구
2039,남부순환로60길,0,주거지 도로,37.5308566,126.8303652,37.5308842,126.8307855,37.5308704,126.83057535,37.18911539218973,신월동,6m미만,소로,양천구
2040,남부순환로60길,0,주거지 도로,37.5308566,126.8303652,37.5308195,126.8298246,37.53083805,126.8300949,47.84857056069122,신월동,6m미만,소로,양천구
2041,남부순환로60길,0,주거지 도로,37.5308566,126.8303652,37.5311936,126.8300692,37.5310251,126.8302172,59.90974479186897,신월동,6m미만,소로,양천구
2042,가로공원로60길,0,주거지 도로,37.5344162,126.82446,37.5345369,126.825016,37.53447655,126.824738,50.829889642814976,신월동,6m미만,소로,양천구
2043,가로공원로58길,0,주거지 도로,37.5344162,126.82446,37.5347048,126.8243838,37.5345605,126.8244219,32.786753368266346,신월동,6m미만,소로,양천구
2044,가로공원로58길,0,주거지 도로,37.5344162,126.82446,37.5341894,126.8245198,37.534302800000006,126.8244899,25.76439886903058,신월동,6m미만,소로,양천구
2045,가로공원로58길,0,주거지 도로,37.5332861,126.829261,37.5337444,126.8296825,37.53351525,126.82947175,63.07425871027909,신월동,6m미만,소로,양천구
2046,가로공원로58길,0,주거지 도로,37.5332861,126.829261,37.532811,126.8287447,37.53304855,126.82900285,70.31506227026719,신월동,6m미만,소로,양천구
2047,가로공원로64길,0,주거지 도로,37.5332861,126.829261,37.5335832,126.8289323,37.53343465,126.82909665,44.39594224854882,신월동,6m미만,소로,양천구
2048,가로공원로56길,0,주거지 도로,37.5350816,126.8268486,37.5354026,126.8267697,37.5352421,126.82680915,36.36529894203896,신월동,6m미만,소로,양천구
2049,가로공원로56길,0,주거지 도로,37.5350816,126.8268486,37.5351288,126.8271578,37.5351052,126.8270032,27.764439466724355,신월동,6m미만,소로,양천구
2050,가로공원로56길,0,주거지 도로,37.5350816,126.8268486,37.5350073,126.8263627,37.53504445,126.82660565,43.63380936423198,신월동,6m미만,소로,양천구
2051,남부순환로40길,0,주거지 도로,37.5322481,126.8265657,37.5325817,126.8264671,37.5324149,126.8265164,38.099976146401694,신월동,6m미만,소로,양천구
2052,남부순환로40길,0,주거지 도로,37.5322481,126.8265657,37.531913,126.8266667,37.53208055,126.8266162,38.31103910359552,신월동,6m미만,소로,양천구
2053,남부순환로46길,0,주거지 도로,37.5322481,126.8265657,37.5333258,126.8274411,37.53278695,126.8270034,142.77618994306192,신월동,6m미만,소로,양천구
2054,가로공원로56길,0,주거지 도로,37.5349339,126.8258827,37.5350073,126.8263627,37.5349706,126.8261227,43.10407657834724,신월동,6m미만,소로,양천구
2055,가로공원로56길,0,주거지 도로,37.5349339,126.8258827,37.5347906,126.824945,37.53486225,126.82541385,84.20383408053034,신월동,6m미만,소로,양천구
2056,가로공원로60길,0,주거지 도로,37.5349339,126.8258827,37.5345369,126.825016,37.5347354,126.82544935,111.28596781983607,신월동,6m미만,소로,양천구
2057,남부순환로40가길,0,주거지 도로,37.5337632,126.8258454,37.533759,126.8258207,37.53376110000001,126.82583305,2.2274824964848907,신월동,6m미만,소로,양천구
2058,남부순환로40가길,0,주거지 도로,37.5337632,126.8258454,37.5338047,126.8260849,37.53378395,126.82596515,21.616696896607355,신월동,6m미만,소로,양천구
2059,남부순환로40가길,0,주거지 도로,37.5337632,126.8258454,37.5339644,126.8257937,37.533863800000006,126.82581955,22.83218674164421,신월동,6m미만,소로,양천구
2060,남부순환로40길,0,주거지 도로,37.5328942,126.8263734,37.5331179,126.8265171,37.53300605,126.82644525,27.91579307860757,신월동,6m미만,소로,양천구
2061,남부순환로40길,0,주거지 도로,37.5328942,126.8263734,37.5328338,126.8260856,37.532864,126.8262295,26.251349060151732,신월동,6m미만,소로,양천구
2062,남부순환로40길,0,주거지 도로,37.5328942,126.8263734,37.5325817,126.8264671,37.53273795,126.82642025,35.717242859622154,신월동,6m미만,소로,양천구
2063,남부순환로56길,0,주거지 도로,37.5326968,126.8303875,37.5323557,126.8296372,37.53252625,126.83001235,78.36066350577333,신월동,폭6-8m,소로3류,양천구
2064,남부순환로56길,0,주거지 도로,37.532811,126.8287447,37.5332861,126.829261,37.53304855,126.82900285,70.31506227026719,신월동,폭6-8m,소로3류,양천구
2065,남부순환로64길,0,주거지 도로,37.5277911,126.8328016,37.5274175,126.8328143,37.5276043,126.83280795,41.5575767577265,신월동,6m미만,소로,양천구
2066,남부순환로64길,0,주거지 도로,37.5277911,126.8328016,37.5278046,126.8332662,37.52779785,126.8330339,40.9978423181216,신월동,6m미만,소로,양천구
2067,남부순환로64길,0,주거지 도로,37.5277911,126.8328016,37.5289089,126.8328595,37.52835,126.83283055,125.82113401256032,신월동,6m미만,소로,양천구
2068,남부순환로60길,0,주거지 도로,37.5307076,126.8279044,37.530692,126.8279677,37.5306998,126.82793605,5.845161452600132,신월동,6m미만,소로,양천구
2069,남부순환로60길,0,주거지 도로,37.5307076,126.8279044,37.5307302,126.8276683,37.5307189,126.82778635,20.970577650962404,신월동,6m미만,소로,양천구
2070,남부순환로62길,0,주거지 도로,37.5307076,126.8279044,37.5303714,126.8294327,37.5305395,126.82866855,178.60087973348294,신월동,6m미만,소로,양천구
2071,남부순환로62길,0,주거지 도로,37.5333258,126.8274411,37.5331952,126.8276993,37.5332605,126.8275702,27.00460642608097,신월동,6m미만,소로,양천구
2072,남부순환로62길,0,주거지 도로,37.5333258,126.8274411,37.5334631,126.8271698,37.53339445,126.82730545,28.379091826162085,신월동,6m미만,소로,양천구
2073,남부순환로46길,0,주거지 도로,37.5333258,126.8274411,37.5337545,126.8277893,37.53354015,126.8276152,56.70150934882785,신월동,6m미만,소로,양천구
2074,남부순환로46길,0,주거지 도로,37.5333258,126.8274411,37.5322481,126.8265657,37.53278695,126.8270034,142.77618994306192,신월동,6m미만,소로,양천구
2075,가로공원로60가길,0,주거지 도로,37.5343666,126.8260914,37.5344595,126.8267233,37.53441305,126.82640735,56.66809952488023,신월동,6m미만,소로,양천구
2076,가로공원로60가길,0,주거지 도로,37.5343666,126.8260914,37.5338047,126.8260849,37.53408565,126.82608815,62.88130073678944,신월동,6m미만,소로,양천구
2077,가로공원로60가길,0,주거지 도로,37.5343666,126.8260914,37.5343612,126.8250648,37.5343639,126.8255781,92.50611926611111,신월동,6m미만,소로,양천구
2078,가로공원로60가길,0,주거지 도로,37.5337444,126.8296825,37.5332861,126.829261,37.53351525,126.82947175,63.07425871027909,신월동,6m미만,소로,양천구
