,시설_구분,시설_이름,시설_위치,위도,경도
46,학교,서울성수초등학교,"37.5443378762673, 127.062886077541",37.5443378762673,127.062886077541
47,학교,서울사근초등학교,"37.5626797138007, 127.047573849243",37.5626797138007,127.047573849243
48,학교,서울무학초등학교,"37.5632747388032, 127.029643655901",37.5632747388032,127.029643655901
49,학교,서울마장초등학교,"37.5683388716972, 127.041605053834",37.5683388716972,127.041605053834
50,학교,서울동호초등학교,"37.5462920770572, 127.009879731064",37.5462920770572,127.009879731064
51,학교,서울동자초등학교,"37.5350582094918, 127.072179165371",37.5350582094918,127.072179165371
52,학교,서울동의초등학교,"37.5534224448219, 127.099047310011",37.5534224448219,127.099047310011
53,학교,서울동명초등학교,"37.5681228514315, 127.035108248567",37.5681228514315,127.035108248567
54,학교,서울금호초등학교,"37.5518979414195, 127.020752859362",37.5518979414195,127.020752859362
55,학교,서울금옥초등학교,"37.5463023672305, 127.017491634615",37.5463023672305,127.017491634615
56,학교,서울금북초등학교,"37.5574954945237, 127.023556547484",37.5574954945237,127.023556547484
57,학교,서울구의초등학교,"37.5430074366803, 127.08031177586",37.5430074366803,127.08031177586
58,학교,서울구남초등학교,"37.5370965949427, 127.092288798461",37.5370965949427,127.092288798461
59,학교,서울광진초등학교,"37.5476114602117, 127.091332532375",37.5476114602117,127.091332532375
60,학교,서울광장초등학교,"37.5485492186653, 127.101799885644",37.5485492186653,127.101799885644
61,학교,서울광남초등학교,"37.5409675314785, 127.100704228215",37.5409675314785,127.100704228215
62,학교,서울경일초등학교,"37.5409418986185, 127.046605149237",37.5409418986185,127.046605149237
63,학교,서울경수초등학교,"37.5404366739206, 127.058066769768",37.5404366739206,127.058066769768
64,학교,서울경동초등학교,"37.5438252989974, 127.050074037135",37.5438252989974,127.050074037135
65,학교,경복초등학교,"37.5498138606171, 127.086793350213",37.5498138606171,127.086793350213
66,학교,중앙대학교사범대학부속중학교,"37.503629418993, 126.961732578732",37.503629418993,126.961732578732
67,학교,장승중학교,"37.5031485833795, 126.940834004372",37.5031485833795,126.940834004372
68,학교,인헌중학교,"37.4726853122526, 126.968848481233",37.4726853122526,126.968848481233
69,학교,영등포중학교,"37.5080854131193, 126.933143709837",37.5080854131193,126.933143709837
70,학교,신림중학교,"37.4703273364656, 126.946003990797",37.4703273364656,126.946003990797
71,학교,신관중학교,"37.4802012453571, 126.934452241482",37.4802012453571,126.934452241482
72,학교,숭의여자중학교,"37.507364139341, 126.92924328346",37.507364139341,126.92924328346
73,학교,성보중학교,"37.4807283676946, 126.920957326353",37.4807283676946,126.920957326353
74,학교,성남중학교,"37.5052815748623, 126.926615278225",37.5052815748623,126.926615278225
75,학교,서울문영여자중학교,"37.4729045674501, 126.950918062755",37.4729045674501,126.950918062755
76,학교,상현중학교,"37.4941557795456, 126.960607735677",37.4941557795456,126.960607735677
77,학교,상도중학교,"37.4909219003444, 126.961475595626",37.4909219003444,126.961475595626
78,학교,삼성중학교,"37.4676058987272, 126.942513213832",37.4676058987272,126.942513213832
79,학교,사당중학교,"37.4877611854985, 126.968540661313",37.4877611854985,126.968540661313
80,학교,봉원중학교,"37.4841027415012, 126.958890911497",37.4841027415012,126.958890911497
81,학교,봉림중학교,"37.4811981682395, 126.937702673305",37.4811981682395,126.937702673305
82,학교,미성중학교,"37.4753828116217, 126.912088901502",37.4753828116217,126.912088901502
83,학교,문창중학교,"37.4958609410012, 126.922405470441",37.4958609410012,126.922405470441
84,학교,동작중학교,"37.4954619461448, 126.977801624632",37.4954619461448,126.977801624632
85,학교,동양중학교,"37.5102231403469, 126.957477481379",37.5102231403469,126.957477481379
86,학교,대방중학교,"37.4954367843295, 126.91301619957",37.4954367843295,126.91301619957
87,학교,당곡중학교,"37.4923586311415, 126.932678731475",37.4923586311415,126.932678731475
88,학교,남성중학교,"37.4790082237647, 126.97241407945",37.4790082237647,126.97241407945
89,학교,남서울중학교,"37.4821362472153, 126.921037135349",37.4821362472153,126.921037135349
90,학교,남강중학교,"37.4713756726623, 126.924909105757",37.4713756726623,126.924909105757
91,학교,난우중학교,"37.4668039555901, 126.922828324577",37.4668039555901,126.922828324577
92,학교,국사봉중학교,"37.493532631943, 126.944055659373",37.493532631943,126.944055659373
93,학교,구암중학교,"37.4927662360841, 126.949035651603",37.4927662360841,126.949035651603
94,학교,광신중학교,"37.4644762024804, 126.925940565455",37.4644762024804,126.925940565455
95,학교,관악중학교,"37.4812582784976, 126.961912338875",37.4812582784976,126.961912338875
96,학교,강현중학교,"37.5031159857549, 126.930756309893",37.5031159857549,126.930756309893
97,학교,강남중학교,"37.5027626308253, 126.923346619702",37.5027626308253,126.923346619702
98,학교,중앙대학교사범대학부속초등학교,"37.5052685494717, 126.960162287237",37.5052685494717,126.960162287237
99,학교,서울흑석초등학교,"37.5082970524535, 126.965149160443",37.5082970524535,126.965149160443
100,학교,서울행림초등학교,"37.4828114848946, 126.964977725041",37.4828114848946,126.964977725041
101,학교,서울청룡초등학교,"37.4767252713626, 126.951284574125",37.4767252713626,126.951284574125
102,학교,서울조원초등학교,"37.484127765974, 126.909505620969",37.484127765974,126.909505620969
103,학교,서울인헌초등학교,"37.4767753536009, 126.959875787277",37.4767753536009,126.959875787277
104,학교,서울은천초등학교,"37.4865852040387, 126.942679132637",37.4865852040387,126.942679132637
105,학교,서울은로초등학교,"37.5033929766399, 126.959778422441",37.5033929766399,126.959778422441
106,학교,서울원신초등학교,"37.4672075457163, 126.92727524954",37.4672075457163,126.92727524954
107,학교,서울원당초등학교,"37.4813047920283, 126.955766635019",37.4813047920283,126.955766635019
108,학교,서울영화초등학교,"37.5089369468762, 126.932815969374",37.5089369468762,126.932815969374
109,학교,서울영본초등학교,"37.5113065101691, 126.94864052145",37.5113065101691,126.94864052145
110,학교,서울신우초등학교,"37.4632725256816, 126.932535154048",37.4632725256816,126.932535154048
111,학교,서울신성초등학교,"37.472003312266, 126.936754150323",37.472003312266,126.936754150323
112,학교,서울신상도초등학교,"37.5008246344742, 126.943817704578",37.5008246344742,126.943817704578
113,학교,서울신봉초등학교,"37.4855779476851, 126.949130876206",37.4855779476851,126.949130876206
114,학교,서울신림초등학교,"37.4771198534832, 126.926876735629",37.4771198534832,126.926876735629
115,학교,서울신남성초등학교,"37.4887047110087, 126.964679741398",37.4887047110087,126.964679741398
116,학교,서울신길초등학교,"37.5103665150217, 126.926808573769",37.5103665150217,126.926808573769
117,학교,서울상현초등학교,"37.4948743920855, 126.952669123087",37.4948743920855,126.952669123087
118,학교,서울상도초등학교,"37.5003760295043, 126.937378799359",37.5003760295043,126.937378799359
119,학교,서울삼일초등학교,"37.4882593140973, 126.975188515742",37.4882593140973,126.975188515742
120,학교,서울삼성초등학교,"37.4685220375851, 126.940492900894",37.4685220375851,126.940492900894
121,학교,서울사당초등학교,"37.4738196175948, 126.973366964486",37.4738196175948,126.973366964486
122,학교,서울봉현초등학교,"37.4912022088395, 126.955347165898",37.4912022088395,126.955347165898
123,학교,서울봉천초등학교,"37.4832732140812, 126.95820924848",37.4832732140812,126.95820924848
124,학교,서울본동초등학교,"37.5106568125953, 126.953923907042",37.5106568125953,126.953923907042
125,학교,서울보라매초등학교,"37.4958518874539, 126.916144507788",37.4958518874539,126.916144507788
126,학교,서울미성초등학교,"37.4783399695494, 126.912392273996",37.4783399695494,126.912392273996
127,학교,서울문창초등학교,"37.4889482943857, 126.914528045959",37.4889482943857,126.914528045959
128,학교,서울동작초등학교,"37.4940605364226, 126.976489285999",37.4940605364226,126.976489285999
129,학교,서울대림초등학교,"37.5006196717046, 126.924878133652",37.5006196717046,126.924878133652
130,학교,서울당곡초등학교,"37.4901681154487, 126.930369788237",37.4901681154487,126.930369788237
131,학교,서울노량진초등학교,"37.5117195690698, 126.940827465638",37.5117195690698,126.940827465638
132,학교,서울남성초등학교,"37.4846330175369, 126.975577985193",37.4846330175369,126.975577985193
133,학교,서울남사초등학교,"37.48194132287, 126.978234357795",37.48194132287,126.978234357795
134,학교,서울남부초등학교,"37.4851194359099, 126.922183775699",37.4851194359099,126.922183775699
135,학교,서울난향초등학교,"37.4628218910704, 126.918336846046",37.4628218910704,126.918336846046
136,학교,서울난우초등학교,"37.4771205875183, 126.917458792183",37.4771205875183,126.917458792183
137,학교,서울난곡초등학교,"37.4691282036291, 126.916341558815",37.4691282036291,126.916341558815
138,학교,서울구암초등학교,"37.4892174749954, 126.946271723126",37.4892174749954,126.946271723126
139,학교,서울관악초등학교,"37.4810297131995, 126.942570541831",37.4810297131995,126.942570541831
140,학교,서울강남초등학교,"37.5062047182589, 126.953567101813",37.5062047182589,126.953567101813
141,학교,상일중학교,"37.5485874781342, 127.170823536325",37.5485874781342,127.170823536325
142,학교,위례솔중학교,"37.4872591125777, 127.150354996473",37.4872591125777,127.150354996473
143,학교,서울위례솔초등학교,"37.486734037842, 127.150753871028",37.486734037842,127.150753871028
144,학교,강빛중학교,"37.5743433210453, 127.170774922577",37.5743433210453,127.170774922577
145,학교,서울강빛초등학교,"37.5743433210453, 127.170774922577",37.5743433210453,127.170774922577
146,학교,서울고현초등학교,"37.5538039438067, 127.166050130468",37.5538039438067,127.166050130468
147,학교,해누리중학교,"37.4984115921213, 127.102124196858",37.4984115921213,127.102124196858
148,학교,서울해누리초등학교,"37.4984115921213, 127.102124196858",37.4984115921213,127.102124196858
149,학교,서울강솔초등학교,"37.5618696246217, 127.180267055739",37.5618696246217,127.180267055739
150,학교,서울위례별초등학교,"37.4790497618126, 127.145018831355",37.4790497618126,127.145018831355
151,학교,한영중학교,"37.5490844724681, 127.156927612469",37.5490844724681,127.156927612469
152,학교,한산중학교,"37.5289027355132, 127.140303398101",37.5289027355132,127.140303398101
153,학교,풍성중학교,"37.5252777887983, 127.113130689958",37.5252777887983,127.113130689958
154,학교,풍납중학교,"37.5253505135011, 127.115628322635",37.5253505135011,127.115628322635
155,학교,천호중학교,"37.5465192580007, 127.139697961268",37.5465192580007,127.139697961268
156,학교,천일중학교,"37.5458447527249, 127.128196604109",37.5458447527249,127.128196604109
157,학교,정신여자중학교,"37.5094538398143, 127.073847329188",37.5094538398143,127.073847329188
158,학교,잠실중학교,"37.5173471687295, 127.09972830098",37.5173471687295,127.09972830098
159,학교,잠신중학교,"37.5160817484345, 127.088243186371",37.5160817484345,127.088243186371
160,학교,일신여자중학교,"37.5017941334924, 127.114241325581",37.5017941334924,127.114241325581
161,학교,오주중학교,"37.5014842537875, 127.136506477956",37.5014842537875,127.136506477956
162,학교,오륜중학교,"37.5162947747499, 127.13852222328",37.5162947747499,127.13852222328
163,학교,오금중학교,"37.5052111047982, 127.129112056324",37.5052111047982,127.129112056324
164,학교,영파여자중학교,"37.5327371486645, 127.119740221132",37.5327371486645,127.119740221132
165,학교,아주중학교,"37.5052044945698, 127.076298941322",37.5052044945698,127.076298941322
166,학교,신천중학교,"37.5162500127349, 127.079283389854",37.5162500127349,127.079283389854
167,학교,신암중학교,"37.5563616900258, 127.133604335628",37.5563616900258,127.133604335628
168,학교,신명중학교,"37.5418144867925, 127.149291882662",37.5418144867925,127.149291882662
169,학교,송파중학교,"37.4959246234885, 127.129932432189",37.4959246234885,127.129932432189
170,학교,송례중학교,"37.4778330100686, 127.13973449828",37.4778330100686,127.13973449828
171,학교,세륜중학교,"37.5089331446047, 127.131246387027",37.5089331446047,127.131246387027
172,학교,성덕여자중학교,"37.5498545397762, 127.141541303447",37.5498545397762,127.141541303447
173,학교,성내중학교,"37.5290619074653, 127.129117291814",37.5290619074653,127.129117291814
174,학교,석촌중학교,"37.5014549929626, 127.121117352937",37.5014549929626,127.121117352937
175,학교,서울체육중학교,"37.5223303821085, 127.129822552593",37.5223303821085,127.129822552593
176,학교,보인중학교,"37.4975692004431, 127.139517839227",37.4975692004431,127.139517839227
177,학교,보성중학교,"37.5200898870034, 127.135729296295",37.5200898870034,127.135729296295
178,학교,배재중학교,"37.5550559824557, 127.150160525237",37.5550559824557,127.150160525237
179,학교,배명중학교,"37.4976894981876, 127.095811765574",37.4976894981876,127.095811765574
180,학교,방이중학교,"37.5149508047144, 127.113373673739",37.5149508047144,127.113373673739
181,학교,방산중학교,"37.5093439082296, 127.121567809411",37.5093439082296,127.121567809411
182,학교,문현중학교,"37.4805587972062, 127.128244061598",37.4805587972062,127.128244061598
183,학교,문정중학교,"37.4883919978179, 127.130286303121",37.4883919978179,127.130286303121
184,학교,명일중학교,"37.5576563502383, 127.14729852725",37.5576563502383,127.14729852725
185,학교,둔촌중학교,"37.5308360856293, 127.146331741485",37.5308360856293,127.146331741485
186,학교,동신중학교,"37.5367695166843, 127.134366593349",37.5367695166843,127.134366593349
187,학교,동북중학교,"37.5202406144077, 127.139450654266",37.5202406144077,127.139450654266
188,학교,고덕중학교,"37.5603584289834, 127.161761886139",37.5603584289834,127.161761886139
189,학교,거원중학교,"37.4876964764281, 127.146542554504",37.4876964764281,127.146542554504
190,학교,강일중학교,"37.5553453453104, 127.138008577115",37.5553453453104,127.138008577115
191,학교,강명중학교,"37.5556127825867, 127.174608361426",37.5556127825867,127.174608361426
192,학교,강동중학교,"37.5696502492074, 127.177836046342",37.5696502492074,127.177836046342
193,학교,가원중학교,"37.4909683312292, 127.122978948911",37.4909683312292,127.122978948911
194,학교,가락중학교,"37.5023397085349, 127.11897125744",37.5023397085349,127.11897125744
195,학교,서울한산초등학교,"37.5286945837724, 127.14107694998",37.5286945837724,127.14107694998
196,학교,서울풍성초등학교,"37.5263118815737, 127.113492681415",37.5263118815737,127.113492681415
197,학교,서울풍납초등학교,"37.5352940632209, 127.117532366819",37.5352940632209,127.117532366819
198,학교,서울평화초등학교,"37.4916183368483, 127.122700488472",37.4916183368483,127.122700488472
199,학교,서울토성초등학교,"37.5318963267968, 127.115772382237",37.5318963267968,127.115772382237
200,학교,서울천호초등학교,"37.5477189664877, 127.136592330295",37.5477189664877,127.136592330295
201,학교,서울천일초등학교,"37.5443612197289, 127.133436718515",37.5443612197289,127.133436718515
202,학교,서울천동초등학교,"37.541015901733, 127.137828727405",37.541015901733,127.137828727405
203,학교,서울중대초등학교,"37.4998119038214, 127.113605457993",37.4998119038214,127.113605457993
204,학교,서울잠현초등학교,"37.5225858707847, 127.104722782408",37.5225858707847,127.104722782408
205,학교,서울잠전초등학교,"37.5073349275982, 127.083864376692",37.5073349275982,127.083864376692
206,학교,서울잠일초등학교,"37.5147416618092, 127.081636216984",37.5147416618092,127.081636216984
207,학교,서울잠실초등학교,"37.5201410422976, 127.110799789543",37.5201410422976,127.110799789543
208,학교,서울잠신초등학교,"37.5141697474146, 127.08797670792",37.5141697474146,127.08797670792
209,학교,서울잠동초등학교,"37.518364083155, 127.099997855402",37.518364083155,127.099997855402
210,학교,서울위례초등학교,"37.5223185221619, 127.139436648101",37.5223185221619,127.139436648101
211,학교,서울오륜초등학교,"37.5124274792928, 127.134396802963",37.5124274792928,127.134396802963
212,학교,서울오금초등학교,"37.5093704878322, 127.131977915625",37.5093704878322,127.131977915625
213,학교,서울영풍초등학교,"37.4961862376383, 127.143214689204",37.4961862376383,127.143214689204
214,학교,서울아주초등학교,"37.50578969665, 127.075317277909",37.50578969665,127.075317277909
215,학교,서울신천초등학교,"37.5140077737504, 127.095036549398",37.5140077737504,127.095036549398
216,학교,서울신암초등학교,"37.5500236743432, 127.124404356441",37.5500236743432,127.124404356441
217,학교,서울신명초등학교,"37.5409268527757, 127.149979091111",37.5409268527757,127.149979091111
218,학교,서울신가초등학교,"37.5003207198096, 127.119700425145",37.5003207198096,127.119700425145
219,학교,서울송파초등학교,"37.5069549745149, 127.111247174893",37.5069549745149,127.111247174893
220,학교,서울송전초등학교,"37.5088312569718, 127.095121373383",37.5088312569718,127.095121373383
221,학교,서울송례초등학교,"37.4778940251025, 127.13849585496",37.4778940251025,127.13849585496
222,학교,서울세륜초등학교,"37.5185748448001, 127.134157724554",37.5185748448001,127.134157724554
223,학교,서울성일초등학교,"37.5297092388513, 127.128408263098",37.5297092388513,127.128408263098
224,학교,서울성내초등학교,"37.5313578593416, 127.122500139991",37.5313578593416,127.122500139991
225,학교,서울선사초등학교,"37.5558469097869, 127.12819596827",37.5558469097869,127.12819596827
226,학교,서울선린초등학교,"37.5297601213047, 127.145594039357",37.5297601213047,127.145594039357
227,학교,서울석촌초등학교,"37.5026527756676, 127.105238463221",37.5026527756676,127.105238463221
228,학교,서울상일초등학교,"37.5475721706533, 127.17266348564",37.5475721706533,127.17266348564
229,학교,서울삼전초등학교,"37.5017012801562, 127.093268133907",37.5017012801562,127.093268133907
230,학교,서울버들초등학교,"37.5102185018601, 127.089274587416",37.5102185018601,127.089274587416
231,학교,서울방이초등학교,"37.513512293639, 127.120531131015",37.513512293639,127.120531131015
232,학교,서울방산초등학교,"37.5095379215333, 127.121190696197",37.5095379215333,127.121190696197
233,학교,서울문현초등학교,"37.482790915501, 127.130257129876",37.482790915501,127.130257129876
234,학교,서울문정초등학교,"37.4890774089099, 127.129206175689",37.4890774089099,127.129206175689
235,학교,서울문덕초등학교,"37.4850521596354, 127.127962742492",37.4850521596354,127.127962742492
236,학교,서울묘곡초등학교,"37.5587127850485, 127.153093406496",37.5587127850485,127.153093406496
237,학교,서울명일초등학교,"37.554553599981, 127.142591145632",37.554553599981,127.142591145632
238,학교,서울명원초등학교,"37.5512878500966, 127.15050016138",37.5512878500966,127.15050016138
239,학교,서울명덕초등학교,"37.5567623333733, 127.145081475071",37.5567623333733,127.145081475071
240,학교,서울마천초등학교,"37.495437509372, 127.152704624882",37.495437509372,127.152704624882
241,학교,서울둔촌초등학교,"37.5262199311307, 127.137454081546",37.5262199311307,127.137454081546
242,학교,서울대명초등학교,"37.547707060343, 127.152849551167",37.547707060343,127.152849551167
243,학교,서울남천초등학교,"37.5013291325477, 127.151063224565",37.5013291325477,127.151063224565
244,학교,서울길동초등학교,"37.5385916779149, 127.144972942492",37.5385916779149,127.144972942492
245,학교,서울고일초등학교,"37.5515426236302, 127.169410143976",37.5515426236302,127.169410143976
246,학교,서울고명초등학교,"37.5529725262612, 127.147436202442",37.5529725262612,127.147436202442
247,학교,서울고덕초등학교,"37.5612942209058, 127.166096972163",37.5612942209058,127.166096972163
248,학교,서울거원초등학교,"37.4876385082093, 127.144815961872",37.4876385082093,127.144815961872
249,학교,서울거여초등학교,"37.5050261154817, 127.140946785902",37.5050261154817,127.140946785902
250,학교,서울개롱초등학교,"37.4973626123965, 127.139888149341",37.4973626123965,127.139888149341
251,학교,서울강일초등학교,"37.565255684305, 127.177212459316",37.565255684305,127.177212459316
252,학교,서울강명초등학교,"37.5547060358492, 127.173374480645",37.5547060358492,127.173374480645
253,학교,서울강동초등학교,"37.5463638024947, 127.130187177341",37.5463638024947,127.130187177341
254,학교,서울강덕초등학교,"37.5595474750238, 127.160483581978",37.5595474750238,127.160483581978
255,학교,서울가주초등학교,"37.4965672156015, 127.129280370183",37.4965672156015,127.129280370183
256,학교,서울가원초등학교,"37.4894427777046, 127.111028747643",37.4894427777046,127.111028747643
257,학교,서울가락초등학교,"37.4998746399971, 127.107214872322",37.4998746399971,127.107214872322
258,학교,서울가동초등학교,"37.4972559260218, 127.129790328684",37.4972559260218,127.129790328684
259,학교,솔샘중학교,"37.6237648476803, 127.012068855446",37.6237648476803,127.012068855446
260,학교,서울대학교사범대학부설중학교,"37.5958358987959, 127.039066241267",37.5958358987959,127.039066241267
261,학교,숭곡중학교,"37.6085534574833, 127.03124026118",37.6085534574833,127.03124026118
262,학교,영훈국제중학교,"37.6146818749027, 127.02809331872",37.6146818749027,127.02809331872
263,학교,홍익대학교사범대학부속중학교,"37.5936666161184, 127.002804963597",37.5936666161184,127.002804963597
264,학교,한성여자중학교,"37.5819996035219, 127.011312749775",37.5819996035219,127.011312749775
265,학교,창문여자중학교,"37.6134009168268, 127.035828005248",37.6134009168268,127.035828005248
266,학교,신일중학교,"37.627967222367, 127.028403050284",37.627967222367,127.028403050284
267,학교,성암여자중학교,"37.6204135324231, 127.023905892641",37.6204135324231,127.023905892641
268,학교,성신여자중학교,"37.5946226781717, 127.023128563512",37.5946226781717,127.023128563512
269,학교,서라벌중학교,"37.6569840292148, 127.011488328327",37.6569840292148,127.011488328327
270,학교,동구여자중학교,"37.5941065881018, 127.008215538987",37.5941065881018,127.008215538987
271,학교,남대문중학교,"37.6185360086599, 127.055981121102",37.6185360086599,127.055981121102
272,학교,고명중학교,"37.597674141541, 127.019187491701",37.597674141541,127.019187491701
273,학교,고려대학교사범대학부속중학교,"37.6080476933587, 127.002616144531",37.6080476933587,127.002616144531
274,학교,길음중학교,"37.6140334599191, 127.017752359697",37.6140334599191,127.017752359697
275,학교,화계중학교,"37.6325180593561, 127.009709077901",37.6325180593561,127.009709077901
276,학교,종암중학교,"37.5929705982623, 127.031747584508",37.5929705982623,127.031747584508
277,학교,장위중학교,"37.6112817727174, 127.040874553779",37.6112817727174,127.040874553779
278,학교,인수중학교,"37.6437719058609, 127.009667145786",37.6437719058609,127.009667145786
279,학교,월곡중학교,"37.6069823458659, 127.048259362361",37.6069823458659,127.048259362361
280,학교,용문중학교,"37.5886903262008, 127.024660795253",37.5886903262008,127.024660795253
281,학교,수유중학교,"37.6312894231046, 127.010319655123",37.6312894231046,127.010319655123
282,학교,수송중학교,"37.6367599332935, 127.03358552315",37.6367599332935,127.03358552315
283,학교,석관중학교,"37.608121575175, 127.06671820308",37.608121575175,127.06671820308
284,학교,삼선중학교,"37.5917443908697, 127.007872876935",37.5917443908697,127.007872876935
285,학교,삼각산중학교,"37.6160412359101, 127.014342650437",37.6160412359101,127.014342650437
286,학교,북악중학교,"37.6070090504822, 127.001609529397",37.6070090504822,127.001609529397
287,학교,번동중학교,"37.6324556910711, 127.036206363566",37.6324556910711,127.036206363566
288,학교,개운중학교,"37.5946266547149, 127.024842114657",37.5946266547149,127.024842114657
289,학교,강북중학교,"37.6449158953693, 127.025373389048",37.6449158953693,127.025373389048
290,학교,우촌초등학교,"37.5956408923336, 127.011400646113",37.5956408923336,127.011400646113
291,학교,영훈초등학교,"37.6146818749027, 127.02809331872",37.6146818749027,127.02809331872
292,학교,성신초등학교,"37.5946226781717, 127.023128563512",37.5946226781717,127.023128563512
293,학교,매원초등학교,"37.597674141541, 127.019187491701",37.597674141541,127.019187491701
294,학교,대광초등학교,"37.5791510372431, 127.023445857158",37.5791510372431,127.023445857158
295,학교,광운초등학교,"37.6189751371516, 127.055243952183",37.6189751371516,127.055243952183
296,학교,서울화계초등학교,"37.6238849781413, 127.02971619019",37.6238849781413,127.02971619019
297,학교,서울청덕초등학교,"37.6120328876191, 127.000333434653",37.6120328876191,127.000333434653
298,학교,서울정수초등학교,"37.6037748856219, 127.007718883621",37.6037748856219,127.007718883621
299,학교,서울정릉초등학교,"37.6197915298294, 127.005532713286",37.6197915298294,127.005532713286
300,학교,서울정덕초등학교,"37.5982399496277, 127.013421324355",37.5982399496277,127.013421324355
301,학교,서울장위초등학교,"37.6114414258051, 127.050005965999",37.6114414258051,127.050005965999
302,학교,서울장월초등학교,"37.6219292248912, 127.047320465849",37.6219292248912,127.047320465849
303,학교,서울장곡초등학교,"37.6168828994199, 127.048169257486",37.6168828994199,127.048169257486
304,학교,서울일신초등학교,"37.5989819527133, 127.040219755884",37.5989819527133,127.040219755884
305,학교,서울인수초등학교,"37.6430505301735, 127.009135759866",37.6430505301735,127.009135759866
306,학교,서울유현초등학교,"37.632286451855, 127.011327052457",37.632286451855,127.011327052457
307,학교,서울월곡초등학교,"37.6100238748815, 127.046083188246",37.6100238748815,127.046083188246
308,학교,서울우이초등학교,"37.6386058279529, 127.014240485582",37.6386058279529,127.014240485582
